user_id,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value,revenue_share_pct,cumulative_revenue_share_pct,customer_rank
U020185,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20407
U008279,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20408
U008276,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20409
U008274,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20410
U020189,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20411
U008273,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20412
U008271,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20413
U008269,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20414
U008266,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20415
U020194,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20416
U020195,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20417
U014905,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20418
U020198,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20419
U008265,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20420
U008259,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20421
U020202,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20422
U020204,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20423
U020205,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20424
U020206,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20425
U008256,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20426
U020208,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20427
U020209,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20428
U020210,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20429
U008255,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20430
U020212,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20431
U008250,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20432
U008249,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20433
U008248,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20434
U020216,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20435
U020217,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20436
U015072,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20437
U020219,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20438
U020220,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20439
U020222,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20440
U008243,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20441
U020225,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20442
U008242,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20443
U020227,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20444
U020228,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20445
U008240,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20446
U020230,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20447
U008237,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20448
U008235,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20449
U008233,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20450
U008230,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20451
U020236,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20452
U008224,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20453
U020239,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20454
U008222,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20455
U020241,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20456
U020242,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20457
U008221,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20458
U008220,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20459
U008218,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20460
U015073,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20461
U020247,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20462
U020248,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20463
U008216,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20464
U008214,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20465
U020251,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20466
U020252,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20467
U020253,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20468
U020254,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20469
U008211,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20470
U008210,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20471
U008208,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20472
U020258,0.0,0.0,1,1,0.0,0.0,99.99999999998548,20473
U008206,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20474
U020261,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20475
U020263,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20476
U020264,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20477
U008203,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20478
U020266,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20479
U008202,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20480
U008200,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20481
U008194,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20482
U015074,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20483
U008192,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20484
U020274,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20485
U020276,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20486
U008190,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20487
U008188,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20488
U008186,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20489
U008183,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20490
U020281,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20491
U008180,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20492
U008179,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20493
U020284,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20494
U008178,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20495
U008177,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20496
U008175,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20497
U008174,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20498
U008170,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20499
U008169,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20500
U020291,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20501
U008168,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20502
U008167,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20503
U008166,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20504
U020295,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20505
U008164,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20506
U020297,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20507
U008163,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20508
U008161,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20509
U008160,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20510
U008158,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20511
U008157,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20512
U008153,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20513
U008149,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20514
U008148,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20515
U020306,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20516
U008147,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20517
U008145,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20518
U008139,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20519
U008138,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20520
U008133,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20521
U008132,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20522
U020313,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20523
U008127,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20524
U020315,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20525
U020316,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20526
U020317,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20527
U008124,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20528
U020319,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20529
U020320,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20530
U008122,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20531
U020322,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20532
U020323,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20533
U008120,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20534
U020325,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20535
U008119,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20536
U020329,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20537
U008102,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20538
U008092,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20539
U008091,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20540
U008086,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20541
U008085,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20542
U020335,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20543
U020336,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20544
U020338,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20545
U020339,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20546
U020340,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20547
U008080,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20548
U008078,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20549
U020343,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20550
U008076,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20551
U008071,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20552
U008069,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20553
U008068,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20554
U008066,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20555
U008064,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20556
U008059,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20557
U008056,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20558
U020352,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20559
U008052,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20560
U015075,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20561
U020355,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20562
U020356,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20563
U008050,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20564
U008049,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20565
U008048,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20566
U008047,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20567
U020361,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20568
U008043,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20569
U008038,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20570
U020365,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20571
U020366,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20572
U008033,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20573
U020368,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20574
U008029,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20575
U020370,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20576
U020371,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20577
U020372,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20578
U014904,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20579
U008028,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20580
U008026,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20581
U020376,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20582
U008025,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20583
U020378,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20584
U008024,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20585
U020380,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20586
U020381,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20587
U008023,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20588
U020384,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20589
U020385,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20590
U020386,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20591
U020387,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20592
U020388,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20593
U008018,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20594
U008016,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20595
U008015,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20596
U020392,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20597
U008013,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20598
U008011,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20599
U020395,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20600
U008005,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20601
U008003,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20602
U020399,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20603
U020400,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20604
U008000,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20605
U020402,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20606
U007998,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20607
U007997,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20608
U007995,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20609
U007993,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20610
U007990,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20611
U020408,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20612
U007986,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20613
U020410,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20614
U020411,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20615
U007985,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20616
U007984,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20617
U007983,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20618
U007982,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20619
U007977,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20620
U007975,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20621
U007974,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20622
U020419,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20623
U020420,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20624
U020421,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20625
U007968,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20626
U020424,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20627
U007967,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20628
U020426,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20629
U007965,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20630
U007961,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20631
U007960,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20632
U007959,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20633
U020431,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20634
U020432,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20635
U020433,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20636
U007954,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20637
U020436,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20638
U007952,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20639
U007947,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20640
U020439,0.0,0.0,1,1,0.0,0.0,99.99999999998548,20641
U020440,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20642
U007946,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20643
U020442,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20644
U007943,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20645
U020444,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20646
U020445,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20647
U007942,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20648
U015077,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20649
U007941,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20650
U020449,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20651
U007940,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20652
U007935,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20653
U020452,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20654
U007933,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20655
U007928,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20656
U007927,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20657
U020456,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20658
U020457,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20659
U007926,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20660
U007923,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20661
U007922,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20662
U020462,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20663
U007917,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20664
U007916,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20665
U020465,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20666
U007915,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20667
U007911,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20668
U007909,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20669
U020469,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20670
U007905,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20671
U020471,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20672
U007901,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20673
U007899,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20674
U007897,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20675
U020475,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20676
U007895,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20677
U020477,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20678
U007894,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20679
U014901,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20680
U007891,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20681
U020481,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20682
U007890,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20683
U007885,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20684
U020485,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20685
U007884,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20686
U007882,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20687
U007877,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20688
U007876,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20689
U007875,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20690
U007872,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20691
U020493,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20692
U020494,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20693
U007871,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20694
U007870,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20695
U007869,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20696
U007868,0.0,0.0,1,1,0.0,0.0,99.99999999998548,20697
U007860,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20698
U020500,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20699
U007859,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20700
U007858,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20701
U020504,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20702
U007857,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20703
U020506,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20704
U020507,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20705
U020508,0.0,0.0,12,1,0.0,0.0,99.99999999998548,20706
U020509,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20707
U020510,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20708
U007856,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20709
U020512,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20710
U020513,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20711
U020514,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20712
U020515,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20713
U007855,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20714
U007851,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20715
U007848,0.0,0.0,1,1,0.0,0.0,99.99999999998548,20716
U007847,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20717
U007843,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20718
U020523,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20719
U007841,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20720
U007836,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20721
U020526,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20722
U007834,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20723
U020528,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20724
U007832,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20725
U020531,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20726
U020532,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20727
U007827,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20728
U007826,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20729
U020535,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20730
U020536,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20731
U020538,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20732
U007824,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20733
U020540,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20734
U020541,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20735
U007816,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20736
U020543,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20737
U007814,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20738
U020545,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20739
U020546,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20740
U020547,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20741
U020548,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20742
U007812,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20743
U020550,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20744
U007808,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20745
U007806,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20746
U007805,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20747
U020556,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20748
U007802,0.0,0.0,31,1,0.0,0.0,99.99999999998548,20749
U007799,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20750
U020559,0.0,0.0,20,1,0.0,0.0,99.99999999998548,20751
U007798,0.0,0.0,26,1,0.0,0.0,99.99999999998548,20752
U020561,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20753
U007792,0.0,0.0,1,1,0.0,0.0,99.99999999998548,20754
U020563,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20755
U020565,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20756
U020566,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20757
U007791,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20758
U007790,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20759
U020569,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20760
U020570,0.0,0.0,5,1,0.0,0.0,99.99999999998548,20761
U007789,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20762
U020572,0.0,0.0,3,1,0.0,0.0,99.99999999998548,20763
U020573,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20764
U007788,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20765
U007786,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20766
U020576,0.0,0.0,23,1,0.0,0.0,99.99999999998548,20767
U007784,0.0,0.0,14,1,0.0,0.0,99.99999999998548,20768
U020578,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20769
U007783,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20770
U007782,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20771
U007780,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20772
U020582,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20773
U020583,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20774
U020584,0.0,0.0,17,1,0.0,0.0,99.99999999998548,20775
U007779,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20776
U007777,0.0,0.0,10,1,0.0,0.0,99.99999999998548,20777
U020587,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20778
U007776,0.0,0.0,22,1,0.0,0.0,99.99999999998548,20779
U020589,0.0,0.0,4,1,0.0,0.0,99.99999999998548,20780
U007775,0.0,0.0,9,1,0.0,0.0,99.99999999998548,20781
U015079,0.0,0.0,28,1,0.0,0.0,99.99999999998548,20782
U007772,0.0,0.0,27,1,0.0,0.0,99.99999999998548,20783
U020593,0.0,0.0,6,1,0.0,0.0,99.99999999998548,20784
U020594,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20785
U020595,0.0,0.0,2,1,0.0,0.0,99.99999999998548,20786
U020596,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20787
U007770,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20788
U020598,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20789
U020599,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20790
U007768,0.0,0.0,25,1,0.0,0.0,99.99999999998548,20791
U020601,0.0,0.0,16,1,0.0,0.0,99.99999999998548,20792
U020603,0.0,0.0,15,1,0.0,0.0,99.99999999998548,20793
U007767,0.0,0.0,24,1,0.0,0.0,99.99999999998548,20794
U020605,0.0,0.0,7,1,0.0,0.0,99.99999999998548,20795
U020606,0.0,0.0,19,1,0.0,0.0,99.99999999998548,20796
U007765,0.0,0.0,13,1,0.0,0.0,99.99999999998548,20797
U007763,0.0,0.0,11,1,0.0,0.0,99.99999999998548,20798
U007762,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20799
U020610,0.0,0.0,30,1,0.0,0.0,99.99999999998548,20800
U020611,0.0,0.0,21,1,0.0,0.0,99.99999999998548,20801
U007760,0.0,0.0,18,1,0.0,0.0,99.99999999998548,20802
U020614,0.0,0.0,8,1,0.0,0.0,99.99999999998548,20803
U020615,0.0,0.0,29,1,0.0,0.0,99.99999999998548,20804
