user_id,signup_date,first_active_month,last_active_month,active_months,lifecycle_months,activity_frequency_pct
U012309,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U000937,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U012432,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U008233,2025-08-27,2025-09-01,2026-07-01,9,11,81.81818181818183
U024781,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U019017,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U012429,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U019700,2025-08-27,2025-08-01,2026-07-01,10,12,83.33333333333334
U025130,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U013330,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U022164,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U004436,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U016403,2025-08-27,2025-08-01,2026-07-01,12,12,100.0
U024641,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U004341,2025-08-27,2025-08-01,2026-07-01,10,12,83.33333333333334
U023674,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U023473,2025-08-27,2025-08-01,2026-07-01,11,12,91.66666666666666
U028815,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U016542,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U028585,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U026975,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U003596,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U011578,2025-08-27,2025-08-01,2026-07-01,10,12,83.33333333333334
U020632,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U001737,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U022896,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U011871,2025-08-27,2025-08-01,2026-07-01,12,12,100.0
U027088,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U001692,2025-08-27,2025-09-01,2026-07-01,9,11,81.81818181818183
U028098,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U016062,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U001989,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U000005,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U017239,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U016253,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U017268,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U010875,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U017000,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U004556,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U007476,2025-08-27,2025-08-01,2026-07-01,12,12,100.0
U021445,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U019194,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U015658,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U010394,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U014930,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U011663,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U012229,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U013326,2025-08-27,2025-08-01,2026-07-01,12,12,100.0
U020859,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U028313,2025-08-27,2025-09-01,2026-07-01,10,11,90.9090909090909
U025009,2025-08-27,2025-09-01,2026-07-01,11,11,100.0
U010204,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U007272,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U005361,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U015169,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U001742,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U027039,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U012598,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U027690,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U012583,2025-08-28,2025-08-01,2026-07-01,12,12,100.0
U023999,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U024855,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U014769,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U015242,2025-08-28,2025-10-01,2026-07-01,10,10,100.0
U009905,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U012965,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U006748,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U025939,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U014493,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U012771,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U009978,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U002855,2025-08-28,2025-08-01,2026-07-01,12,12,100.0
U016958,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U006347,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U013236,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U021790,2025-08-28,2025-09-01,2026-07-01,9,11,81.81818181818183
U004888,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U018960,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U025291,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U028979,2025-08-28,2025-09-01,2026-07-01,10,11,90.9090909090909
U015408,2025-08-28,2025-09-01,2026-07-01,11,11,100.0
U020786,2025-08-28,2025-08-01,2026-07-01,12,12,100.0
U015703,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U014912,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U028823,2025-08-29,2025-08-01,2026-07-01,12,12,100.0
U027830,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U004724,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U018695,2025-08-29,2025-08-01,2026-07-01,11,12,91.66666666666666
U000366,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U003319,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U022585,2025-08-29,2025-08-01,2026-07-01,11,12,91.66666666666666
U010990,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U019175,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U000213,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U024316,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U012123,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U007906,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U015053,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U029662,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U015740,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U001116,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U017732,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U001102,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U018997,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U010289,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U000716,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U023322,2025-08-29,2025-10-01,2026-07-01,10,10,100.0
U009189,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U013635,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U024363,2025-08-29,2025-09-01,2026-07-01,10,11,90.9090909090909
U011384,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U000837,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U021871,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U007348,2025-08-29,2025-09-01,2026-07-01,11,11,100.0
U029755,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U024952,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U022495,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U020353,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U019745,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U008317,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U025655,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U012914,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U000228,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U018001,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U008147,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U003399,2025-08-30,2025-09-01,2026-07-01,9,11,81.81818181818183
U020192,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U019599,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U027686,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U027695,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U003204,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U008613,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U009777,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U002092,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U024235,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U011876,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U009124,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U016434,2025-08-30,2025-09-01,2026-07-01,11,11,100.0
U004504,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U015813,2025-08-30,2025-09-01,2026-07-01,10,11,90.9090909090909
U010600,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U021915,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U006684,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U011317,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U029361,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U012452,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U022072,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U013572,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U021259,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U001672,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U029144,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U012400,2025-08-31,2025-10-01,2026-07-01,10,10,100.0
U017545,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U021725,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U006745,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U007823,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U014502,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U011799,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U014708,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U008769,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U005697,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U029007,2025-08-31,2025-10-01,2026-07-01,7,10,70.0
U000369,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U016878,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U019146,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U026389,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U002835,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U022470,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U010934,2025-08-31,2025-09-01,2026-07-01,9,11,81.81818181818183
U000826,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U015563,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U017102,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U010586,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U008808,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U015405,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U026024,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U020680,2025-08-31,2025-09-01,2026-07-01,10,11,90.9090909090909
U015339,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U009428,2025-08-31,2025-09-01,2026-07-01,9,11,81.81818181818183
U026140,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U013414,2025-08-31,2025-09-01,2026-07-01,11,11,100.0
U017189,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U003125,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U007763,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U004780,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U023948,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U011801,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U006671,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U019945,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U011237,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U002664,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U020287,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U003206,2025-09-01,2025-09-01,2026-07-01,9,11,81.81818181818183
U019834,2025-09-01,2025-09-01,2026-07-01,10,11,90.9090909090909
U008244,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U011466,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U020665,2025-09-01,2025-10-01,2026-07-01,10,10,100.0
U029243,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U022385,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U012106,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U029664,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U009926,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U024482,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U011516,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U026792,2025-09-01,2025-09-01,2026-07-01,10,11,90.9090909090909
U008183,2025-09-01,2025-09-01,2026-07-01,10,11,90.9090909090909
U008779,2025-09-01,2025-09-01,2026-07-01,8,11,72.72727272727273
U017001,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U005946,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U024071,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U000157,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U027603,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U007621,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U027949,2025-09-01,2025-09-01,2026-07-01,11,11,100.0
U003040,2025-09-01,2025-09-01,2026-07-01,10,11,90.9090909090909
U004076,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U023101,2025-09-02,2025-09-01,2026-07-01,8,11,72.72727272727273
U010148,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U023399,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U003068,2025-09-02,2025-10-01,2026-07-01,9,10,90.0
U003178,2025-09-02,2025-10-01,2026-07-01,10,10,100.0
U017547,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U023633,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U006693,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U026589,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U007179,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U012145,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U006906,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U019654,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U020962,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U025715,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U010098,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U025123,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U003631,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U010702,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U009472,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U001714,2025-09-02,2025-09-01,2026-06-01,10,10,100.0
U020166,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U012825,2025-09-02,2025-09-01,2026-07-01,10,11,90.9090909090909
U001695,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U001934,2025-09-02,2025-09-01,2026-07-01,11,11,100.0
U026220,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U010896,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U008981,2025-09-03,2025-10-01,2026-07-01,9,10,90.0
U009654,2025-09-03,2025-09-01,2026-07-01,10,11,90.9090909090909
U019312,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U009800,2025-09-03,2025-09-01,2026-07-01,10,11,90.9090909090909
U006430,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U004145,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U029759,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U000236,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U022415,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U028354,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U008927,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U018283,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U021455,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U024444,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U013463,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U005535,2025-09-03,2025-09-01,2026-07-01,9,11,81.81818181818183
U017553,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U014270,2025-09-03,2025-10-01,2026-07-01,9,10,90.0
U029570,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U029508,2025-09-03,2025-09-01,2026-07-01,10,11,90.9090909090909
U015186,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U013472,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U012337,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U029719,2025-09-03,2025-09-01,2026-07-01,10,11,90.9090909090909
U028031,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U007491,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U015668,2025-09-03,2025-10-01,2026-07-01,8,10,80.0
U015934,2025-09-03,2025-09-01,2026-07-01,10,11,90.9090909090909
U000018,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U007589,2025-09-03,2025-09-01,2026-07-01,11,11,100.0
U019565,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U011135,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U017718,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U027353,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U019288,2025-09-04,2025-10-01,2026-07-01,10,10,100.0
U021369,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U012252,2025-09-04,2025-10-01,2026-07-01,10,10,100.0
U006690,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U008549,2025-09-04,2025-09-01,2026-07-01,9,11,81.81818181818183
U013006,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U005000,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U027675,2025-09-04,2025-09-01,2026-07-01,8,11,72.72727272727273
U019710,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U008436,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U027834,2025-09-04,2025-10-01,2026-07-01,10,10,100.0
U024054,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U019074,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U018614,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U001600,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U023954,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U017695,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U001814,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U026451,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U004388,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U002602,2025-09-04,2025-10-01,2026-07-01,10,10,100.0
U015823,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U025440,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U007391,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U026217,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U022810,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U028587,2025-09-04,2025-10-01,2026-07-01,10,10,100.0
U017859,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U013079,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U011194,2025-09-04,2025-09-01,2026-07-01,10,11,90.9090909090909
U004328,2025-09-04,2025-09-01,2026-07-01,11,11,100.0
U001659,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U020067,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U017399,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U012509,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U017555,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U024838,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U027457,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U011271,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U007368,2025-09-05,2025-09-01,2026-07-01,9,11,81.81818181818183
U004323,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U025807,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U013957,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U010961,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U029820,2025-09-05,2025-10-01,2026-07-01,9,10,90.0
U026239,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U013690,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U023607,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U003085,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U004842,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U004210,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U009852,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U000389,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U004192,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U029555,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U005882,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U022369,2025-09-05,2025-09-01,2026-07-01,10,11,90.9090909090909
U018912,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U026671,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U018204,2025-09-05,2025-09-01,2026-07-01,11,11,100.0
U022632,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U028987,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U022634,2025-09-06,2025-09-01,2026-07-01,9,11,81.81818181818183
U008108,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U025124,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U010590,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U024147,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U024664,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U019152,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U017190,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U015201,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U018146,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U024077,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U019632,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U028918,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U005849,2025-09-06,2025-10-01,2026-07-01,10,10,100.0
U019601,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U016221,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U016358,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U023514,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U019684,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U010691,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U006640,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U010297,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U002963,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U029645,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U008525,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U001834,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U014200,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U013457,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U006489,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U029262,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U002992,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U001949,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U000115,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U005081,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U004664,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U029835,2025-09-06,2025-09-01,2026-07-01,10,11,90.9090909090909
U004300,2025-09-06,2025-09-01,2026-07-01,11,11,100.0
U027129,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U021467,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U024917,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U027818,2025-09-07,2025-10-01,2026-07-01,10,10,100.0
U003287,2025-09-07,2025-09-01,2026-07-01,9,11,81.81818181818183
U027074,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U007942,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U005776,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U007028,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U017930,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U012045,2025-09-07,2025-09-01,2026-07-01,9,11,81.81818181818183
U002711,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U015667,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U009508,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U028542,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U023591,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U002111,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U006034,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U013427,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U002151,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U015023,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U008579,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U010517,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U025076,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U012541,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U025555,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U008700,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U018755,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U009890,2025-09-07,2025-09-01,2026-07-01,10,11,90.9090909090909
U025300,2025-09-07,2025-09-01,2026-07-01,11,11,100.0
U026992,2025-09-07,2025-09-01,2026-07-01,9,11,81.81818181818183
