user_id,churn_probability,churn_prediction,churn_probability_pct,risk_segment,risk_score,retention_priority,plan,billing_frequency,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,acquisition_source,total_mrr,average_monthly_revenue,active_months,retention_rank
U027648,0.7426021496203031,1,74.26,High,74.26,High,starter,monthly,29.0,348.0,63,2,1,self-serve,87.0,29.0,3,3355
U005328,0.7425934673836512,1,74.26,High,74.26,High,starter,monthly,29.0,348.0,65,1,1,self-serve,87.0,29.0,3,3356
U022247,0.7425258605143128,1,74.25,High,74.25,High,starter,monthly,29.0,348.0,272,1,0,sales-assisted,261.0,29.0,9,3357
U003095,0.7424101157387383,1,74.24,High,74.24,High,starter,monthly,29.0,348.0,245,0,1,self-serve,261.0,29.0,9,3358
U015796,0.7423916865362918,1,74.24,High,74.24,High,enterprise,monthly,199.0,2388.0,46,1,1,self-serve,398.0,199.0,2,3359
U005057,0.7423585447269372,1,74.24,High,74.24,High,professional,annual,79.0,948.0,657,0,1,sales-assisted,1817.0,79.0,23,3360
U004537,0.7421562900697357,1,74.22,High,74.22,High,professional,monthly,79.0,948.0,71,0,0,self-serve,237.0,79.0,3,3361
U005349,0.7419229629094771,1,74.19,High,74.19,High,starter,monthly,29.0,348.0,88,0,0,self-serve,87.0,29.0,3,3362
U002011,0.7418815161090678,1,74.19,High,74.19,High,professional,annual,79.0,948.0,455,0,2,partner,1264.0,79.0,16,3363
U013067,0.7418555886398814,1,74.19,High,74.19,High,professional,monthly,79.0,948.0,533,1,1,self-serve,1501.0,79.0,19,3364
U010694,0.741595432951046,1,74.16,High,74.16,High,starter,monthly,29.0,348.0,199,0,0,self-serve,203.0,29.0,7,3365
U013495,0.7415757890597344,1,74.16,High,74.16,High,professional,monthly,79.0,948.0,257,1,0,self-serve,711.0,79.0,9,3366
U009872,0.7414492641923894,1,74.14,High,74.14,High,starter,monthly,29.0,348.0,384,0,0,partner,377.0,29.0,13,3367
U009390,0.7413983153867443,1,74.14,High,74.14,High,starter,monthly,29.0,348.0,132,1,1,partner,145.0,29.0,5,3368
U026457,0.7412451596018853,1,74.12,High,74.12,High,professional,monthly,79.0,948.0,309,1,0,self-serve,869.0,79.0,11,3369
U006931,0.7410129899244675,1,74.1,High,74.1,High,professional,annual,79.0,948.0,384,0,0,sales-assisted,1027.0,79.0,13,3370
U019756,0.740949958983411,1,74.09,High,74.09,High,starter,monthly,29.0,348.0,128,0,0,self-serve,145.0,29.0,5,3371
U016775,0.740949958983411,1,74.09,High,74.09,High,starter,monthly,29.0,348.0,128,0,0,self-serve,145.0,29.0,5,3372
U019638,0.7408856389527798,1,74.09,High,74.09,High,enterprise,monthly,199.0,2388.0,311,0,0,self-serve,2189.0,199.0,11,3373
U014178,0.7408100635366909,1,74.08,High,74.08,High,professional,annual,79.0,948.0,125,0,1,sales-assisted,395.0,79.0,5,3374
U011156,0.740585850041439,1,74.06,High,74.06,High,starter,monthly,29.0,348.0,32,0,1,sales-assisted,58.0,29.0,2,3375
U029891,0.7405834514997781,1,74.06,High,74.06,High,starter,monthly,29.0,348.0,283,0,0,sales-assisted,319.0,29.0,11,3376
U023296,0.740389122624726,1,74.04,High,74.04,High,starter,monthly,29.0,348.0,37,1,1,sales-assisted,58.0,29.0,2,3377
U018442,0.7403559481565379,1,74.04,High,74.04,High,professional,monthly,79.0,948.0,170,0,0,sales-assisted,474.0,79.0,6,3378
U003310,0.7403036109540867,1,74.03,High,74.03,High,starter,monthly,29.0,348.0,461,1,0,self-serve,464.0,29.0,16,3379
U001162,0.7401224006996113,1,74.01,High,74.01,High,professional,monthly,79.0,948.0,260,0,1,sales-assisted,711.0,79.0,9,3380
U001708,0.7401224006996113,1,74.01,High,74.01,High,professional,monthly,79.0,948.0,260,0,1,sales-assisted,711.0,79.0,9,3381
U014057,0.7400834512223452,1,74.01,High,74.01,High,starter,monthly,29.0,348.0,194,1,0,self-serve,203.0,29.0,7,3382
U008736,0.7399322075840523,1,73.99,High,73.99,High,professional,annual,79.0,948.0,37,0,0,partner,158.0,79.0,2,3383
U025112,0.7398842353343404,1,73.99,High,73.99,High,starter,annual,29.0,348.0,193,1,0,partner,203.0,29.0,7,3384
U024682,0.7398177379813627,1,73.98,High,73.98,High,starter,monthly,29.0,348.0,148,1,0,sales-assisted,145.0,29.0,5,3385
U017258,0.7397389549845352,1,73.97,High,73.97,High,professional,annual,79.0,948.0,166,2,0,partner,474.0,79.0,6,3386
U002949,0.7396764258548575,1,73.97,High,73.97,High,professional,monthly,79.0,948.0,51,0,0,self-serve,158.0,79.0,2,3387
U019513,0.739660461812438,1,73.97,High,73.97,High,starter,monthly,29.0,348.0,178,0,2,self-serve,174.0,29.0,6,3388
U024978,0.739468688921151,1,73.95,High,73.95,High,professional,monthly,79.0,948.0,126,0,2,self-serve,395.0,79.0,5,3389
U026356,0.7393605318195489,1,73.94,High,73.94,High,starter,monthly,29.0,348.0,128,1,1,partner,145.0,29.0,5,3390
U027679,0.7392268037785551,1,73.92,High,73.92,High,starter,monthly,29.0,348.0,21,0,0,self-serve,29.0,29.0,1,3391
U009513,0.7391810825376642,1,73.92,High,73.92,High,enterprise,annual,199.0,2388.0,683,1,2,self-serve,4577.0,199.0,23,3392
U004553,0.738991635684588,1,73.9,High,73.9,High,professional,monthly,79.0,948.0,293,0,0,self-serve,790.0,79.0,10,3393
U007729,0.738991635684588,1,73.9,High,73.9,High,professional,monthly,79.0,948.0,293,0,0,self-serve,790.0,79.0,10,3394
U001180,0.7389438389458842,1,73.89,High,73.89,High,professional,monthly,79.0,948.0,165,1,1,self-serve,553.0,79.0,7,3395
U026272,0.7388205860160464,1,73.88,High,73.88,High,starter,monthly,29.0,348.0,335,1,0,sales-assisted,348.0,29.0,12,3396
U003973,0.7387631536187533,1,73.88,High,73.88,High,professional,annual,79.0,948.0,192,0,1,self-serve,553.0,79.0,7,3397
U005055,0.7386086274323841,1,73.86,High,73.86,High,professional,monthly,79.0,948.0,62,1,1,sales-assisted,237.0,79.0,3,3398
U019615,0.7385118080733509,1,73.85,High,73.85,High,starter,annual,29.0,348.0,108,0,0,self-serve,116.0,29.0,4,3399
U028840,0.7384515931655478,1,73.85,High,73.85,High,professional,monthly,79.0,948.0,375,1,1,self-serve,1027.0,79.0,13,3400
U002817,0.7383912947449024,1,73.84,High,73.84,High,starter,annual,29.0,348.0,365,1,0,partner,377.0,29.0,13,3401
U016000,0.7383895584749957,1,73.84,High,73.84,High,professional,monthly,79.0,948.0,316,0,3,self-serve,869.0,79.0,11,3402
U012304,0.7383818757398987,1,73.84,High,73.84,High,professional,monthly,79.0,948.0,94,0,1,self-serve,316.0,79.0,4,3403
U002534,0.7383317685702455,1,73.83,High,73.83,High,starter,monthly,29.0,348.0,369,0,1,self-serve,377.0,29.0,13,3404
U025181,0.7383317685702455,1,73.83,High,73.83,High,starter,monthly,29.0,348.0,369,0,1,self-serve,377.0,29.0,13,3405
U019289,0.7382530976849139,1,73.83,High,73.83,High,professional,annual,79.0,948.0,70,0,1,self-serve,237.0,79.0,3,3406
U007013,0.7381846477279108,1,73.82,High,73.82,High,professional,monthly,79.0,948.0,169,0,0,self-serve,474.0,79.0,6,3407
U028845,0.7381166126417039,1,73.81,High,73.81,High,professional,monthly,79.0,948.0,416,1,0,self-serve,1106.0,79.0,14,3408
U016482,0.7380909300340922,1,73.81,High,73.81,High,starter,monthly,29.0,348.0,146,1,0,self-serve,145.0,29.0,5,3409
U019329,0.7378661927942182,1,73.79,High,73.79,High,professional,monthly,79.0,948.0,62,1,0,self-serve,237.0,79.0,3,3410
U022222,0.7377227318413379,1,73.77,High,73.77,High,professional,monthly,79.0,948.0,310,1,0,sales-assisted,869.0,79.0,11,3411
U028801,0.7376428293362247,1,73.76,High,73.76,High,professional,monthly,79.0,948.0,63,1,0,sales-assisted,237.0,79.0,3,3412
U016258,0.7375763336278364,1,73.76,High,73.76,High,starter,monthly,29.0,348.0,190,1,1,partner,203.0,29.0,7,3413
U001996,0.73735669900245,1,73.74,High,73.74,High,professional,monthly,79.0,948.0,108,0,1,partner,316.0,79.0,4,3414
U005342,0.7372538862414767,1,73.73,High,73.73,High,starter,monthly,29.0,348.0,95,2,1,self-serve,116.0,29.0,4,3415
U022957,0.7372487371378236,1,73.72,High,73.72,High,professional,monthly,79.0,948.0,197,1,0,self-serve,553.0,79.0,7,3416
U028951,0.7371572261059223,1,73.72,High,73.72,High,starter,monthly,29.0,348.0,57,0,0,self-serve,58.0,29.0,2,3417
U026691,0.7371572261059223,1,73.72,High,73.72,High,starter,monthly,29.0,348.0,57,0,0,self-serve,58.0,29.0,2,3418
U013933,0.7371565946768365,1,73.72,High,73.72,High,starter,monthly,29.0,348.0,81,3,0,self-serve,87.0,29.0,3,3419
U027285,0.7368935058713719,1,73.69,High,73.69,High,starter,monthly,29.0,348.0,69,0,1,self-serve,87.0,29.0,3,3420
U002495,0.7368341114495471,1,73.68,High,73.68,High,starter,monthly,29.0,348.0,199,1,0,sales-assisted,203.0,29.0,7,3421
U012281,0.7368300501632875,1,73.68,High,73.68,High,enterprise,monthly,199.0,2388.0,273,1,0,self-serve,1990.0,199.0,10,3422
U009394,0.7368094012009859,1,73.68,High,73.68,High,professional,monthly,79.0,948.0,165,0,0,self-serve,474.0,79.0,6,3423
U001247,0.7368094012009859,1,73.68,High,73.68,High,professional,monthly,79.0,948.0,165,0,0,self-serve,474.0,79.0,6,3424
U028346,0.7367812747878709,1,73.68,High,73.68,High,starter,monthly,29.0,348.0,171,0,2,partner,174.0,29.0,6,3425
U029067,0.7364195493922758,1,73.64,High,73.64,High,starter,monthly,29.0,348.0,66,0,1,self-serve,87.0,29.0,3,3426
U016769,0.7359664127266979,1,73.6,High,73.6,High,starter,annual,29.0,348.0,180,0,1,partner,174.0,29.0,6,3427
U027556,0.735778303932525,1,73.58,High,73.58,High,starter,annual,29.0,348.0,128,0,0,sales-assisted,145.0,29.0,5,3428
U007322,0.7356903481534145,1,73.57,High,73.57,High,professional,monthly,79.0,948.0,215,0,0,partner,632.0,79.0,8,3429
U006419,0.7356106764508392,1,73.56,High,73.56,High,professional,annual,79.0,948.0,194,0,0,partner,553.0,79.0,7,3430
U015381,0.7353860830678517,1,73.54,High,73.54,High,starter,monthly,29.0,348.0,414,1,1,self-serve,406.0,29.0,14,3431
U022513,0.7353636874506531,1,73.54,High,73.54,High,professional,annual,79.0,948.0,95,0,0,self-serve,316.0,79.0,4,3432
U014755,0.7353605988942346,1,73.54,High,73.54,High,enterprise,monthly,199.0,2388.0,294,2,0,self-serve,1990.0,199.0,10,3433
U001740,0.7351164624540482,1,73.51,High,73.51,High,professional,monthly,79.0,948.0,162,0,1,self-serve,474.0,79.0,6,3434
U013421,0.7351079136505534,1,73.51,High,73.51,High,starter,monthly,29.0,348.0,73,0,1,sales-assisted,87.0,29.0,3,3435
U006302,0.735033192370657,1,73.5,High,73.5,High,professional,monthly,79.0,948.0,179,2,0,self-serve,474.0,79.0,6,3436
U001537,0.735033192370657,1,73.5,High,73.5,High,professional,monthly,79.0,948.0,179,2,0,self-serve,474.0,79.0,6,3437
U026142,0.7348911361722804,1,73.49,High,73.49,High,professional,annual,79.0,948.0,61,0,0,self-serve,237.0,79.0,3,3438
U003425,0.7348911361722804,1,73.49,High,73.49,High,professional,annual,79.0,948.0,61,0,0,self-serve,237.0,79.0,3,3439
U017131,0.7348882068570028,1,73.49,High,73.49,High,starter,annual,29.0,348.0,161,0,0,self-serve,174.0,29.0,6,3440
U003427,0.7348322378339791,1,73.48,High,73.48,High,starter,monthly,29.0,348.0,135,0,1,self-serve,145.0,29.0,5,3441
U005017,0.7348322378339791,1,73.48,High,73.48,High,starter,monthly,29.0,348.0,135,0,1,self-serve,145.0,29.0,5,3442
U020299,0.7347711957727521,1,73.48,High,73.48,High,enterprise,monthly,199.0,2388.0,93,0,1,self-serve,796.0,199.0,4,3443
U006376,0.7346807764169161,1,73.47,High,73.47,High,starter,monthly,29.0,348.0,399,1,0,self-serve,406.0,29.0,14,3444
U003279,0.7346673930175646,1,73.47,High,73.47,High,starter,monthly,29.0,348.0,175,0,0,sales-assisted,203.0,29.0,7,3445
U024244,0.7345818272800506,1,73.46,High,73.46,High,enterprise,monthly,199.0,2388.0,246,2,0,self-serve,1791.0,199.0,9,3446
U029151,0.7345818272800506,1,73.46,High,73.46,High,enterprise,monthly,199.0,2388.0,246,2,0,self-serve,1791.0,199.0,9,3447
U012875,0.7345200128000371,1,73.45,High,73.45,High,enterprise,monthly,199.0,2388.0,39,3,0,self-serve,398.0,199.0,2,3448
U002852,0.7344719257029365,1,73.45,High,73.45,High,starter,monthly,29.0,348.0,107,0,1,sales-assisted,145.0,29.0,5,3449
U024237,0.734413062396041,1,73.44,High,73.44,High,professional,monthly,79.0,948.0,217,1,1,self-serve,632.0,79.0,8,3450
U006874,0.73429148907247,1,73.43,High,73.43,High,starter,monthly,29.0,348.0,104,1,1,self-serve,116.0,29.0,4,3451
U003212,0.7342429244143645,1,73.42,High,73.42,High,professional,monthly,79.0,948.0,237,2,0,self-serve,632.0,79.0,8,3452
U029052,0.7339954179045763,1,73.4,High,73.4,High,starter,monthly,29.0,348.0,351,0,0,self-serve,348.0,29.0,12,3453
U005123,0.7339954179045763,1,73.4,High,73.4,High,starter,monthly,29.0,348.0,351,0,0,self-serve,348.0,29.0,12,3454
U018735,0.7338462150707538,1,73.38,High,73.38,High,professional,monthly,79.0,948.0,432,0,0,self-serve,1185.0,79.0,15,3455
U017790,0.7336668539886632,1,73.37,High,73.37,High,professional,monthly,79.0,948.0,22,0,1,self-serve,79.0,79.0,1,3456
U002838,0.7334568842573242,1,73.35,High,73.35,High,starter,annual,29.0,348.0,38,0,0,sales-assisted,58.0,29.0,2,3457
U007996,0.7334417357470666,1,73.34,High,73.34,High,professional,monthly,79.0,948.0,228,0,0,partner,632.0,79.0,8,3458
U017189,0.733400869932726,1,73.34,High,73.34,High,professional,monthly,79.0,948.0,330,0,0,self-serve,869.0,79.0,11,3459
U000941,0.7331324128816057,1,73.31,High,73.31,High,starter,monthly,29.0,348.0,48,2,0,self-serve,58.0,29.0,2,3460
U027181,0.7331012055725468,1,73.31,High,73.31,High,professional,monthly,79.0,948.0,42,0,1,partner,158.0,79.0,2,3461
U022897,0.7330445280238588,1,73.3,High,73.3,High,professional,annual,79.0,948.0,158,1,0,sales-assisted,474.0,79.0,6,3462
U017851,0.7328388066677624,1,73.28,High,73.28,High,starter,monthly,29.0,348.0,111,0,0,self-serve,116.0,29.0,4,3463
U006090,0.732817585372708,1,73.28,High,73.28,High,starter,monthly,29.0,348.0,27,0,0,sales-assisted,29.0,29.0,1,3464
U027176,0.7327297874083297,1,73.27,High,73.27,High,starter,annual,29.0,348.0,48,0,0,self-serve,58.0,29.0,2,3465
U009354,0.7326632176766018,1,73.27,High,73.27,High,starter,annual,29.0,348.0,129,1,0,sales-assisted,145.0,29.0,5,3466
U010895,0.7320423498798146,1,73.2,High,73.2,High,professional,monthly,79.0,948.0,180,2,0,self-serve,474.0,79.0,6,3467
U020978,0.7320208922454308,1,73.2,High,73.2,High,professional,monthly,79.0,948.0,430,0,0,self-serve,1185.0,79.0,15,3468
U019284,0.7319313156779494,1,73.19,High,73.19,High,professional,annual,79.0,948.0,118,0,0,partner,316.0,79.0,4,3469
U006270,0.7318973311354625,1,73.19,High,73.19,High,starter,monthly,29.0,348.0,169,1,0,self-serve,174.0,29.0,6,3470
U001548,0.731754184663728,1,73.18,High,73.18,High,starter,monthly,29.0,348.0,488,0,0,sales-assisted,493.0,29.0,17,3471
U005408,0.7315610324110989,1,73.16,High,73.16,High,starter,monthly,29.0,348.0,183,0,0,self-serve,203.0,29.0,7,3472
U021529,0.7315258499614969,1,73.15,High,73.15,High,professional,monthly,79.0,948.0,541,0,0,self-serve,1501.0,79.0,19,3473
U007366,0.7314213307435176,1,73.14,High,73.14,High,starter,monthly,29.0,348.0,111,1,0,sales-assisted,116.0,29.0,4,3474
U008949,0.7314134247635964,1,73.14,High,73.14,High,starter,monthly,29.0,348.0,176,0,0,sales-assisted,203.0,29.0,7,3475
U003010,0.731327640980109,1,73.13,High,73.13,High,enterprise,annual,199.0,2388.0,168,1,1,self-serve,1194.0,199.0,6,3476
U015959,0.7311342410549561,1,73.11,High,73.11,High,starter,monthly,29.0,348.0,64,2,1,sales-assisted,87.0,29.0,3,3477
U004068,0.7310664260416848,1,73.11,High,73.11,High,starter,annual,29.0,348.0,133,1,1,self-serve,145.0,29.0,5,3478
U007358,0.7310600061255222,1,73.11,High,73.11,High,starter,monthly,29.0,348.0,263,1,1,self-serve,261.0,29.0,9,3479
U020912,0.731040971992198,1,73.1,High,73.1,High,starter,annual,29.0,348.0,307,1,0,self-serve,319.0,29.0,11,3480
U001811,0.7309688793864441,1,73.1,High,73.1,High,starter,monthly,29.0,348.0,149,1,1,sales-assisted,145.0,29.0,5,3481
U014396,0.7309530666089552,1,73.1,High,73.1,High,enterprise,annual,199.0,2388.0,31,2,0,self-serve,398.0,199.0,2,3482
U007017,0.7309426802040329,1,73.09,High,73.09,High,professional,annual,79.0,948.0,103,0,0,sales-assisted,316.0,79.0,4,3483
U000010,0.7308853720512856,1,73.09,High,73.09,High,professional,monthly,79.0,948.0,248,0,0,self-serve,711.0,79.0,9,3484
U029661,0.7308853720512856,1,73.09,High,73.09,High,professional,monthly,79.0,948.0,248,0,0,self-serve,711.0,79.0,9,3485
U006351,0.7308717208234851,1,73.09,High,73.09,High,enterprise,annual,199.0,2388.0,355,1,0,partner,2388.0,199.0,12,3486
U002449,0.730787366042187,1,73.08,High,73.08,High,starter,monthly,29.0,348.0,63,1,0,sales-assisted,87.0,29.0,3,3487
U015228,0.7307164876887093,1,73.07,High,73.07,High,starter,monthly,29.0,348.0,457,1,0,sales-assisted,464.0,29.0,16,3488
U008246,0.7306487873663551,1,73.06,High,73.06,High,starter,monthly,29.0,348.0,49,1,0,self-serve,58.0,29.0,2,3489
U008824,0.7306129563134708,1,73.06,High,73.06,High,professional,monthly,79.0,948.0,156,2,0,self-serve,474.0,79.0,6,3490
U000266,0.7302946458232991,1,73.03,High,73.03,High,starter,annual,29.0,348.0,246,0,0,partner,261.0,29.0,9,3491
U006119,0.7301836284653238,1,73.02,High,73.02,High,professional,monthly,79.0,948.0,75,1,1,sales-assisted,237.0,79.0,3,3492
U015511,0.7301651322155678,1,73.02,High,73.02,High,enterprise,monthly,199.0,2388.0,189,0,1,self-serve,1592.0,199.0,8,3493
U014879,0.730105729755799,1,73.01,High,73.01,High,starter,monthly,29.0,348.0,444,1,1,sales-assisted,435.0,29.0,15,3494
U024452,0.7299288253053319,1,72.99,High,72.99,High,professional,monthly,79.0,948.0,159,1,0,self-serve,474.0,79.0,6,3495
U027919,0.7297766175285351,1,72.98,High,72.98,High,starter,monthly,29.0,348.0,372,1,0,self-serve,377.0,29.0,13,3496
U017887,0.7295844271053161,1,72.96,High,72.96,High,starter,annual,29.0,348.0,307,0,0,sales-assisted,319.0,29.0,11,3497
U003087,0.7295553337854591,1,72.96,High,72.96,High,professional,monthly,79.0,948.0,278,4,0,self-serve,790.0,79.0,10,3498
U025902,0.7294533998994117,1,72.95,High,72.95,High,starter,monthly,29.0,348.0,37,2,0,self-serve,58.0,29.0,2,3499
U024471,0.729175567442553,1,72.92,High,72.92,High,starter,monthly,29.0,348.0,96,0,0,self-serve,116.0,29.0,4,3500
U023254,0.7288887082155552,1,72.89,High,72.89,High,professional,monthly,79.0,948.0,106,0,1,sales-assisted,316.0,79.0,4,3501
U028453,0.7288339411376145,1,72.88,High,72.88,High,starter,annual,29.0,348.0,228,0,0,self-serve,232.0,29.0,8,3502
U003563,0.7287787402238675,1,72.88,High,72.88,High,professional,monthly,79.0,948.0,278,2,0,self-serve,790.0,79.0,10,3503
U005732,0.7287787402238675,1,72.88,High,72.88,High,professional,monthly,79.0,948.0,278,2,0,self-serve,790.0,79.0,10,3504
U007207,0.728734980251284,1,72.87,High,72.87,High,professional,monthly,79.0,948.0,157,2,0,self-serve,474.0,79.0,6,3505
U029683,0.72863570113191,1,72.86,High,72.86,High,starter,annual,29.0,348.0,79,1,0,self-serve,87.0,29.0,3,3506
U000246,0.7284394835123279,1,72.84,High,72.84,High,starter,monthly,29.0,348.0,217,1,1,sales-assisted,232.0,29.0,8,3507
U002599,0.7283932000757845,1,72.84,High,72.84,High,professional,monthly,79.0,948.0,96,0,1,sales-assisted,316.0,79.0,4,3508
U028343,0.7283369272564494,1,72.83,High,72.83,High,starter,monthly,29.0,348.0,125,2,1,sales-assisted,145.0,29.0,5,3509
U003951,0.7282480271950241,1,72.82,High,72.82,High,starter,annual,29.0,348.0,150,3,0,sales-assisted,145.0,29.0,5,3510
U018639,0.7282429288667289,1,72.82,High,72.82,High,professional,monthly,79.0,948.0,247,1,1,self-serve,711.0,79.0,9,3511
U008134,0.7282396414387572,1,72.82,High,72.82,High,starter,monthly,29.0,348.0,268,0,1,self-serve,261.0,29.0,9,3512
U008378,0.7280093470102057,1,72.8,High,72.8,High,professional,monthly,79.0,948.0,247,1,0,partner,711.0,79.0,9,3513
U016159,0.727978936970215,1,72.8,High,72.8,High,professional,annual,79.0,948.0,182,1,0,self-serve,553.0,79.0,7,3514
U017073,0.7278049104715761,1,72.78,High,72.78,High,professional,annual,79.0,948.0,343,0,0,self-serve,1027.0,79.0,13,3515
U022505,0.7275672484722466,1,72.76,High,72.76,High,starter,monthly,29.0,348.0,270,0,1,self-serve,261.0,29.0,9,3516
U010098,0.7275568876413692,1,72.76,High,72.76,High,starter,monthly,29.0,348.0,321,1,0,self-serve,319.0,29.0,11,3517
U024276,0.7275030234228819,1,72.75,High,72.75,High,starter,monthly,29.0,348.0,50,2,0,self-serve,58.0,29.0,2,3518
U011927,0.7273260845972058,1,72.73,High,72.73,High,starter,monthly,29.0,348.0,37,1,0,self-serve,58.0,29.0,2,3519
U000486,0.7272991918814324,1,72.73,High,72.73,High,professional,monthly,79.0,948.0,474,2,0,self-serve,1343.0,79.0,17,3520
U004641,0.7272523150908102,1,72.73,High,72.73,High,starter,annual,29.0,348.0,66,0,0,self-serve,87.0,29.0,3,3521
U017423,0.7270770294228006,1,72.71,High,72.71,High,starter,annual,29.0,348.0,67,0,0,self-serve,87.0,29.0,3,3522
U020197,0.7269868727110962,1,72.7,High,72.7,High,starter,monthly,29.0,348.0,120,0,1,partner,116.0,29.0,4,3523
U026459,0.7268790719046456,1,72.69,High,72.69,High,starter,monthly,29.0,348.0,27,1,1,self-serve,29.0,29.0,1,3524
U025154,0.7268720129824563,1,72.69,High,72.69,High,starter,monthly,29.0,348.0,192,0,1,self-serve,203.0,29.0,7,3525
U023021,0.7268720129824563,1,72.69,High,72.69,High,starter,monthly,29.0,348.0,192,0,1,self-serve,203.0,29.0,7,3526
U026784,0.7268378016004351,1,72.68,High,72.68,High,enterprise,monthly,199.0,2388.0,169,1,0,self-serve,1194.0,199.0,6,3527
U009822,0.7267326929370076,1,72.67,High,72.67,High,starter,monthly,29.0,348.0,51,0,0,partner,58.0,29.0,2,3528
U001465,0.7265556174911564,1,72.66,High,72.66,High,starter,monthly,29.0,348.0,248,0,0,partner,261.0,29.0,9,3529
U017230,0.7265248763084309,1,72.65,High,72.65,High,professional,monthly,79.0,948.0,275,0,0,self-serve,790.0,79.0,10,3530
U000033,0.7265248763084309,1,72.65,High,72.65,High,professional,monthly,79.0,948.0,275,0,0,self-serve,790.0,79.0,10,3531
U000480,0.7264872790357269,1,72.65,High,72.65,High,starter,monthly,29.0,348.0,199,1,0,self-serve,203.0,29.0,7,3532
U019016,0.7264203211224141,1,72.64,High,72.64,High,professional,annual,79.0,948.0,296,0,0,self-serve,790.0,79.0,10,3533
U006264,0.7263522502802607,1,72.64,High,72.64,High,professional,monthly,79.0,948.0,139,0,3,self-serve,395.0,79.0,5,3534
U022213,0.7263393547477028,1,72.63,High,72.63,High,professional,annual,79.0,948.0,134,0,0,partner,395.0,79.0,5,3535
U000868,0.7263226642292866,1,72.63,High,72.63,High,starter,annual,29.0,348.0,164,0,0,self-serve,174.0,29.0,6,3536
U023678,0.7262101964122629,1,72.62,High,72.62,High,professional,monthly,79.0,948.0,109,0,1,self-serve,316.0,79.0,4,3537
U018078,0.726178352418896,1,72.62,High,72.62,High,starter,monthly,29.0,348.0,386,0,0,self-serve,377.0,29.0,13,3538
U006830,0.726178352418896,1,72.62,High,72.62,High,starter,monthly,29.0,348.0,386,0,0,self-serve,377.0,29.0,13,3539
U014530,0.726145516655017,1,72.61,High,72.61,High,starter,monthly,29.0,348.0,232,0,1,self-serve,232.0,29.0,8,3540
U020296,0.7260422308341693,1,72.6,High,72.6,High,starter,annual,29.0,348.0,189,0,0,self-serve,203.0,29.0,7,3541
U002132,0.7260422308341693,1,72.6,High,72.6,High,starter,annual,29.0,348.0,189,0,0,self-serve,203.0,29.0,7,3542
U020290,0.7259296099444146,1,72.59,High,72.59,High,professional,monthly,79.0,948.0,259,1,0,sales-assisted,711.0,79.0,9,3543
U008511,0.7259278633237036,1,72.59,High,72.59,High,professional,monthly,79.0,948.0,191,1,0,self-serve,553.0,79.0,7,3544
U015194,0.7258859106851868,1,72.59,High,72.59,High,enterprise,monthly,199.0,2388.0,162,2,0,sales-assisted,1194.0,199.0,6,3545
U027585,0.7256774476328005,1,72.57,High,72.57,High,professional,monthly,79.0,948.0,64,0,3,self-serve,237.0,79.0,3,3546
U000696,0.7256317045510108,1,72.56,High,72.56,High,starter,monthly,29.0,348.0,93,0,0,partner,116.0,29.0,4,3547
U005557,0.7256217121104616,1,72.56,High,72.56,High,enterprise,monthly,199.0,2388.0,122,1,1,self-serve,995.0,199.0,5,3548
U002813,0.7255271071564611,1,72.55,High,72.55,High,starter,monthly,29.0,348.0,80,1,0,sales-assisted,87.0,29.0,3,3549
U026050,0.7254803635671051,1,72.55,High,72.55,High,starter,monthly,29.0,348.0,309,0,2,sales-assisted,319.0,29.0,11,3550
U012643,0.7253026200627292,1,72.53,High,72.53,High,professional,monthly,79.0,948.0,253,0,2,partner,711.0,79.0,9,3551
U015076,0.7252288682016678,1,72.52,High,72.52,High,starter,monthly,29.0,348.0,203,1,0,sales-assisted,203.0,29.0,7,3552
U016126,0.7251731065285583,1,72.52,High,72.52,High,professional,monthly,79.0,948.0,348,0,1,self-serve,948.0,79.0,12,3553
U007797,0.7250864270509095,1,72.51,High,72.51,High,starter,monthly,29.0,348.0,271,0,0,self-serve,261.0,29.0,9,3554
U019003,0.725010630020551,1,72.5,High,72.5,High,professional,annual,79.0,948.0,73,1,0,self-serve,237.0,79.0,3,3555
U003568,0.7249176718499583,1,72.49,High,72.49,High,starter,monthly,29.0,348.0,490,0,0,self-serve,493.0,29.0,17,3556
U003455,0.7248419440392989,1,72.48,High,72.48,High,professional,monthly,79.0,948.0,137,0,2,self-serve,395.0,79.0,5,3557
U013498,0.7247733519038287,1,72.48,High,72.48,High,professional,monthly,79.0,948.0,339,0,2,self-serve,948.0,79.0,12,3558
U002826,0.7246294529339733,1,72.46,High,72.46,High,enterprise,monthly,199.0,2388.0,209,1,1,self-serve,1393.0,199.0,7,3559
U000825,0.7245187996202007,1,72.45,High,72.45,High,professional,monthly,79.0,948.0,200,0,0,sales-assisted,553.0,79.0,7,3560
U020914,0.7244520947378706,1,72.45,High,72.45,High,starter,monthly,29.0,348.0,233,0,0,self-serve,232.0,29.0,8,3561
U001739,0.7244520947378706,1,72.45,High,72.45,High,starter,monthly,29.0,348.0,233,0,0,self-serve,232.0,29.0,8,3562
U028661,0.7244520947378706,1,72.45,High,72.45,High,starter,monthly,29.0,348.0,233,0,0,self-serve,232.0,29.0,8,3563
