user_id,Authentication,Billing,Collaboration,File Management,Onboarding,Project Management,Reporting,Support,Task Management
U027058,13,5,10,4,1,13,3,0,25
U027059,10,1,6,4,1,3,2,2,14
U027060,17,4,6,3,1,8,1,1,28
U027061,14,3,8,6,0,5,1,0,15
U027062,10,4,5,4,0,4,2,1,19
U027063,12,1,4,2,0,3,4,0,18
U027064,11,2,3,3,5,2,0,0,13
U027065,12,2,6,3,0,7,1,1,13
U027066,10,1,5,2,0,5,0,0,19
U027067,13,1,5,3,1,4,0,1,19
U027068,12,6,12,0,2,5,2,0,22
U027069,8,0,6,2,0,2,1,1,17
U027070,7,0,3,1,5,2,0,1,6
U027071,13,2,11,0,1,6,1,2,20
U027072,8,2,4,2,1,5,0,0,20
U027073,9,3,5,3,1,8,3,2,21
U027074,20,6,7,5,0,9,2,0,33
U027075,16,3,5,2,5,9,0,0,17
U027076,14,2,9,2,0,1,0,1,18
U027077,11,1,4,2,1,4,2,0,17
U027078,11,2,7,3,0,7,2,2,18
U027079,22,4,6,4,1,6,1,1,26
U027080,14,4,10,7,0,7,1,1,30
U027081,10,3,4,6,0,5,0,1,21
U027082,16,6,7,4,0,11,1,0,26
U027083,13,6,8,2,1,5,3,1,20
U027084,18,4,7,1,0,5,1,1,13
U027085,13,2,5,2,0,6,2,1,24
U027086,22,1,9,7,0,2,3,1,27
U027087,12,2,6,5,1,7,1,2,31
U027088,18,0,9,5,0,6,1,1,33
U027089,9,1,5,4,0,9,0,0,11
U027090,11,0,3,1,0,8,4,0,12
U027091,22,2,11,1,0,8,1,3,31
U027092,11,3,0,2,1,8,2,3,30
U027093,12,2,4,1,3,3,1,1,14
U027094,15,4,9,2,0,7,0,0,15
U027095,12,3,4,2,6,3,0,0,17
U027096,16,2,9,5,0,3,0,0,26
U027097,5,0,3,2,2,2,0,1,24
U027098,18,2,5,1,1,6,2,1,22
U027099,11,4,13,4,0,4,2,0,16
U027100,13,0,4,1,0,5,1,0,16
U027101,9,0,3,2,0,6,2,0,16
U027102,19,3,3,1,1,5,2,1,25
U027103,17,4,9,2,0,7,2,2,32
U027104,9,3,2,0,3,3,0,0,16
U027105,18,1,4,2,6,3,1,0,23
U027106,12,5,2,1,3,2,2,2,16
U027107,9,1,8,3,0,12,2,0,19
U027108,13,1,3,3,0,5,1,1,17
U027109,10,4,1,2,0,2,2,1,21
U027110,13,2,4,2,0,5,0,0,15
U027111,22,3,5,5,0,6,3,2,32
U027112,15,1,9,4,1,4,2,0,20
U027113,6,0,5,5,6,2,1,0,17
U027114,16,8,8,5,0,7,2,1,34
U027115,11,1,5,3,0,4,3,0,21
U027116,7,2,2,2,4,8,1,1,13
U027117,8,3,4,2,0,8,1,2,23
U027118,12,2,3,3,1,2,2,2,23
U027119,21,1,9,1,0,9,2,2,19
U027120,15,4,6,3,1,7,0,0,17
U027121,8,3,3,3,5,5,1,2,21
U027122,24,4,1,3,0,7,0,3,21
U027123,13,1,2,1,0,4,1,1,20
U027124,14,4,1,3,0,5,3,2,28
U027125,16,6,3,2,1,8,0,0,26
U027126,15,1,5,5,1,2,0,0,21
U027127,8,1,3,2,0,3,0,1,14
U027128,7,0,6,1,1,8,1,0,13
U027129,11,5,8,6,1,9,0,0,23
U027130,19,1,4,2,4,5,0,2,20
U027131,7,2,8,4,0,5,1,0,18
U027132,23,5,6,1,0,3,2,1,27
U027133,8,3,5,6,5,5,0,0,16
U027134,10,2,3,2,3,7,1,1,20
U027135,16,3,6,1,5,4,0,0,17
U027136,12,0,5,3,0,4,1,0,17
U027137,6,1,4,1,0,1,0,1,17
U027138,13,1,4,3,0,8,1,1,30
U027139,8,4,6,5,0,7,3,1,18
U027140,15,4,10,2,0,10,3,1,31
U027141,12,0,1,3,0,6,0,0,12
U027142,16,0,4,3,0,4,3,1,12
U027143,15,2,6,4,0,4,1,3,20
U027144,17,2,9,6,0,8,1,1,21
U027145,14,3,4,2,1,0,1,1,19
U027146,13,2,3,0,0,8,0,1,11
U027147,14,4,8,1,0,7,2,1,26
U027148,10,8,6,4,1,10,0,1,23
U027149,10,2,4,2,1,7,2,0,19
U027150,19,0,6,3,0,6,1,1,23
U027151,8,0,5,3,0,5,0,0,16
U027152,12,3,5,2,4,5,0,3,20
U027153,17,1,5,2,1,4,1,0,13
U027154,14,3,8,3,0,5,5,0,15
U027155,13,0,1,1,0,4,1,1,9
U027156,12,0,3,3,0,2,0,0,15
U027157,9,1,7,1,0,9,1,0,19
U027158,11,8,8,2,1,4,3,1,24
U027159,13,3,4,2,0,2,3,1,25
U027160,11,2,5,5,0,3,1,1,20
U027161,17,7,8,2,0,12,0,0,24
U027162,9,0,3,5,2,3,1,0,17
U027163,15,2,3,4,1,5,0,0,19
U027164,15,1,3,3,1,8,2,1,14
U027165,11,2,6,3,4,4,0,1,21
U027166,8,4,2,0,0,5,1,0,17
U027167,10,4,10,2,4,4,1,1,13
U027168,18,6,9,2,0,9,2,0,29
U027169,8,0,2,3,0,3,2,0,7
U027170,15,0,7,2,0,9,0,1,18
U027171,18,4,6,3,0,7,1,2,23
U027172,8,1,3,0,2,1,1,0,19
U027173,23,3,9,3,0,11,1,2,22
U027174,12,2,4,3,0,8,0,2,22
U027175,23,6,9,3,0,8,3,1,31
U027176,9,2,5,2,3,2,0,2,6
U027177,7,2,4,1,0,5,2,0,15
U027178,12,4,8,2,0,6,2,0,17
U027179,15,0,5,3,0,4,0,2,16
U027180,20,1,11,8,1,3,1,0,18
U027181,13,2,7,4,0,7,1,0,31
U027182,14,3,11,3,0,4,2,0,25
U027183,12,0,4,3,2,4,3,1,18
U027184,24,3,4,3,0,9,3,0,41
U027185,14,3,8,3,0,4,0,2,24
U027186,17,6,9,4,0,5,1,1,21
U027187,13,4,6,1,1,11,2,1,23
U027188,11,0,8,4,0,5,0,1,19
U027189,7,1,2,1,4,4,2,1,9
U027190,23,0,11,2,0,6,4,1,18
U027191,20,6,10,11,0,7,0,1,32
U027192,11,1,3,2,0,5,2,2,12
U027193,10,0,6,1,5,4,2,0,17
U027194,11,3,2,3,0,5,1,3,17
U027195,13,2,5,4,0,5,1,2,26
U027196,17,2,10,3,1,6,2,2,17
U027197,18,1,3,1,0,5,1,0,21
U027198,17,3,6,5,1,5,4,1,20
U027199,16,0,2,2,2,4,0,2,15
U027200,13,3,6,5,1,9,2,1,28
U027201,11,1,8,2,1,3,1,0,19
U027202,12,4,4,1,4,7,1,1,13
U027203,7,2,3,7,2,6,2,1,10
U027204,14,4,9,3,3,7,0,2,29
U027205,17,6,5,2,0,10,2,1,22
U027206,11,2,6,1,1,7,0,0,31
U027207,13,2,7,2,0,4,2,1,17
U027208,15,3,4,2,0,6,0,1,28
U027209,9,0,6,1,1,9,0,0,17
U027210,12,7,9,3,1,9,0,1,27
U027211,10,7,7,4,0,5,0,3,21
U027212,18,2,6,0,0,2,1,0,30
U027213,10,1,1,4,2,8,0,1,25
U027214,15,4,5,1,0,9,2,0,34
U027215,16,1,4,2,1,9,0,0,22
U027216,17,2,7,1,0,9,3,0,19
U027217,12,1,5,2,0,3,0,3,19
U027218,12,4,4,4,0,7,2,0,29
U027219,9,1,2,2,5,3,0,0,14
U027220,20,2,2,1,0,9,3,0,24
U027221,12,2,4,1,1,5,3,1,18
U027222,6,3,3,2,0,1,2,1,15
U027223,13,1,2,1,6,4,2,1,18
U027224,17,3,8,1,0,4,0,2,26
U027225,14,1,6,2,0,3,0,1,23
U027226,12,3,8,2,1,5,0,0,17
U027227,17,3,4,4,1,3,2,1,20
U027228,13,2,3,4,0,9,1,2,23
U027229,5,3,8,1,1,6,1,3,27
U027230,12,1,3,2,0,4,0,0,17
U027231,9,0,4,2,0,1,1,2,17
U027232,10,0,3,2,0,4,3,0,21
U027233,11,2,4,1,0,6,1,1,20
U027234,10,0,9,3,0,6,1,2,25
U027235,10,1,6,4,0,5,1,0,20
U027236,11,5,4,3,4,6,1,0,13
U027237,8,0,1,3,2,1,1,0,14
U027238,11,0,4,1,0,4,1,0,11
U027239,18,0,5,2,0,7,4,0,16
U027240,13,0,6,1,0,4,1,0,11
U027241,10,6,4,4,1,5,2,0,16
U027242,8,0,4,3,3,2,1,0,7
U027243,17,2,3,3,0,5,1,1,22
U027244,10,0,7,3,1,8,0,1,21
U027245,4,0,7,3,2,10,2,1,20
U027246,21,2,11,4,0,8,1,1,31
U027247,7,2,12,1,0,6,1,5,19
U027248,23,1,6,2,1,9,3,0,18
U027249,13,6,2,2,3,4,0,0,9
U027250,8,0,6,1,0,6,3,0,23
U027251,10,4,3,8,0,7,6,0,29
U027252,8,2,6,2,0,3,0,0,14
U027253,11,4,10,1,11,4,2,1,20
U027254,9,1,7,3,2,4,0,0,21
U027255,12,0,6,0,0,4,1,0,16
U027256,21,0,7,4,1,6,1,3,17
U027257,11,6,5,3,0,11,1,0,15
U027258,8,0,3,3,0,5,3,2,20
U027259,22,1,8,5,0,7,1,4,30
U027260,10,0,3,2,0,3,1,2,13
U027261,7,0,5,5,0,4,2,2,12
U027262,14,3,5,3,0,6,0,2,19
U027263,12,1,8,1,1,3,1,1,19
U027264,15,3,5,3,0,9,1,1,25
U027265,12,2,7,5,1,5,0,0,15
U027266,8,3,5,3,0,2,0,0,23
U027267,21,2,1,2,0,5,0,2,23
U027268,12,0,3,3,0,5,2,1,12
U027269,13,1,5,2,0,4,0,0,15
U027270,14,1,8,2,1,11,0,0,26
U027271,8,2,1,1,3,2,1,2,16
U027272,7,1,3,5,3,3,1,0,10
U027273,7,0,5,2,0,1,3,1,22
U027274,8,0,4,0,4,3,1,0,19
U027275,16,3,7,1,0,6,1,0,24
U027276,8,0,5,1,0,6,1,1,14
U027277,15,2,5,7,0,3,0,4,25
U027278,15,4,6,3,1,8,1,1,16
U027279,12,1,7,3,0,8,0,0,19
U027280,4,0,5,2,0,6,2,1,13
U027281,9,0,5,1,5,5,2,0,6
U027282,12,2,4,5,3,5,1,2,17
U027283,8,2,4,3,0,2,1,2,14
U027284,19,1,7,5,3,6,1,1,19
U027285,15,2,2,4,2,4,0,0,15
U027286,13,0,7,5,0,4,4,1,14
U027287,9,2,5,5,8,8,1,1,15
U027288,8,0,10,4,4,5,0,0,15
U027289,13,3,3,3,0,8,0,0,21
U027290,21,6,3,2,0,6,1,1,25
U027291,5,0,6,1,1,1,0,1,10
U027292,10,0,2,2,1,5,0,1,18
U027293,14,3,2,2,0,9,4,1,27
U027294,19,5,11,3,0,10,1,0,29
U027295,13,1,1,3,3,3,0,2,18
U027296,16,3,6,2,1,7,2,1,29
U027297,11,1,2,1,0,3,1,0,30
U027298,13,2,9,6,0,4,0,0,21
U027299,12,0,9,2,0,4,0,0,17
U027300,14,2,3,7,1,8,1,1,18
U027301,16,0,1,2,2,5,2,1,20
U027302,15,5,8,4,0,2,0,1,16
U027303,13,0,6,3,0,3,2,0,15
U027304,16,4,7,5,0,17,2,0,26
U027305,12,0,2,1,0,6,1,1,23
U027306,7,3,4,3,0,3,2,1,12
U027307,10,0,6,2,0,7,0,0,19
U027308,16,2,6,3,0,5,2,0,15
U027309,16,3,4,3,0,4,2,4,21
U027310,9,6,8,4,0,9,0,0,21
U027311,12,1,2,2,0,6,1,0,12
U027312,7,1,6,1,5,2,0,0,5
U027313,21,0,7,1,1,8,0,0,32
U027314,7,1,4,0,0,7,0,1,18
U027315,9,0,4,0,1,2,0,1,14
U027316,13,3,5,8,0,5,1,1,26
U027317,11,4,11,2,0,13,1,0,28
U027318,19,2,5,1,0,8,0,0,29
U027319,17,4,7,5,2,9,1,1,27
U027320,7,1,3,3,1,1,0,1,17
U027321,15,0,5,0,0,3,3,1,14
U027322,12,3,11,5,0,8,1,2,37
U027323,9,2,3,0,4,4,0,0,9
U027324,18,1,8,4,2,15,1,0,29
U027325,22,2,8,3,0,8,0,1,17
U027326,17,7,9,2,1,5,0,1,16
U027327,13,5,10,2,0,6,3,3,28
U027328,6,0,6,0,0,4,0,1,15
U027329,5,1,6,0,0,4,0,0,5
U027330,18,2,4,7,7,10,0,0,17
U027331,11,2,12,4,0,8,3,0,27
U027332,16,0,5,4,4,2,3,2,27
U027333,22,2,3,2,0,4,1,0,26
U027334,4,0,6,2,3,5,1,0,15
U027335,11,4,5,3,0,2,1,2,11
U027336,9,0,6,2,1,4,0,2,19
U027337,7,3,4,4,6,3,0,1,33
U027338,10,1,2,1,0,4,1,0,17
U027339,12,5,8,2,0,5,1,1,16
U027340,11,3,2,4,0,5,0,1,24
U027341,11,3,3,2,3,2,0,0,11
U027342,9,5,5,5,0,3,2,0,16
U027343,8,4,3,7,2,1,1,0,20
U027344,17,2,7,2,1,5,0,3,30
U027345,7,2,7,2,1,3,1,0,11
U027346,19,2,10,4,0,8,0,2,29
U027347,19,5,7,1,0,5,3,1,36
U027348,10,0,2,2,0,5,2,2,8
U027349,13,0,5,4,0,4,2,2,16
U027350,14,3,9,3,0,3,1,1,18
U027351,26,4,12,1,1,4,1,1,32
U027352,20,7,10,2,1,5,4,0,34
U027353,4,0,3,2,0,6,1,0,27
U027354,16,4,5,2,0,5,4,0,23
U027355,13,1,7,0,1,10,0,2,18
U027356,19,0,5,2,0,10,2,1,23
U027357,11,0,6,1,0,5,0,0,18
U027358,11,3,5,4,5,4,1,0,21
U027359,15,1,8,4,1,4,0,0,16
U027360,26,3,10,3,1,6,2,1,19
U027361,9,3,7,3,1,9,2,2,24
U027362,15,2,11,2,0,8,2,2,29
U027363,3,0,7,2,1,2,1,1,18
U027364,10,2,12,2,4,5,2,1,30
U027365,20,3,8,2,0,6,2,1,19
U027366,10,1,7,5,0,5,0,3,14
U027367,7,1,4,1,4,2,0,0,13
U027368,2,0,3,1,1,3,1,0,19
U027369,16,2,7,4,0,6,0,2,16
U027370,12,3,7,6,0,2,1,0,19
U027371,22,1,7,1,1,6,2,2,26
U027372,12,2,6,2,0,4,1,2,19
U027373,9,6,10,5,0,4,1,1,21
U027374,15,0,4,3,0,5,0,0,22
U027375,13,2,4,2,1,2,2,2,15
U027376,14,2,5,4,1,5,1,2,29
U027377,17,8,8,1,0,11,2,1,30
U027378,9,1,1,1,3,3,1,0,18
U027379,13,0,8,2,0,4,1,1,14
U027380,16,1,5,3,0,5,0,0,23
U027381,9,2,3,2,1,7,0,0,14
U027382,16,2,3,5,0,4,0,1,26
U027383,21,4,13,1,0,11,3,2,21
U027384,13,4,5,4,0,7,2,0,46
U027385,17,5,11,7,0,8,1,2,28
U027386,13,1,3,3,0,8,0,2,18
U027387,15,2,5,1,2,8,1,1,25
U027388,9,1,3,4,2,3,1,0,19
U027389,18,3,12,2,2,3,1,1,13
U027390,18,2,14,7,0,8,0,4,23
U027391,18,2,11,1,1,5,2,1,26
U027392,10,3,6,1,0,4,1,1,16
U027393,16,1,6,3,0,4,1,0,12
U027394,12,3,2,7,1,6,0,1,19
U027395,12,6,12,6,0,10,2,0,24
U027396,10,0,4,0,1,4,1,1,20
U027397,9,1,4,6,0,7,1,0,8
U027398,11,0,3,2,6,5,1,0,16
U027399,9,0,4,3,0,4,3,0,18
U027400,8,2,7,8,0,4,0,1,22
U027401,12,4,3,1,6,3,1,1,14
U027402,15,5,8,4,1,8,3,3,29
U027403,6,4,8,2,3,3,3,0,20
U027404,21,4,14,2,1,7,2,1,19
U027405,10,1,3,3,5,5,1,1,16
U027406,18,1,4,5,1,4,0,0,18
U027407,15,4,10,1,0,9,2,2,18
U027408,7,1,1,2,5,5,1,0,11
U027409,8,0,5,3,2,5,1,0,13
U027410,17,2,6,4,0,7,2,1,17
U027411,14,4,11,6,0,4,3,2,27
U027412,8,3,9,2,0,10,1,2,16
U027413,14,6,10,5,0,2,4,1,27
U027414,0,1,2,1,3,3,1,0,13
U027415,5,3,5,4,1,4,5,0,25
U027416,16,0,7,4,1,6,0,1,21
U027417,23,5,7,4,1,12,2,1,25
U027418,11,4,5,7,0,7,0,1,38
U027419,7,2,4,0,4,1,2,1,12
U027420,9,0,7,1,0,4,0,0,26
U027421,13,2,6,4,1,7,1,1,15
U027422,10,2,6,3,0,9,2,2,25
U027423,14,5,9,3,0,8,0,1,32
U027424,15,3,11,2,0,7,1,1,28
U027425,12,5,10,3,0,6,0,1,15
U027426,11,2,6,1,1,0,1,1,10
U027427,14,2,8,1,0,3,1,3,21
U027428,11,4,6,7,9,2,2,1,23
U027429,9,0,4,1,1,8,1,0,18
U027430,17,2,13,7,1,6,5,1,27
U027431,15,3,8,4,2,8,1,3,20
U027432,14,2,3,5,0,4,4,0,23
U027433,11,2,7,1,1,9,1,2,19
U027434,7,2,6,1,0,5,2,1,19
U027435,8,2,4,1,3,3,1,0,13
U027436,10,6,14,1,2,12,2,0,24
U027437,8,2,5,9,0,5,0,0,22
U027438,8,3,7,3,2,1,0,0,16
U027439,19,3,6,2,0,9,3,0,10
U027440,9,4,1,1,5,4,0,0,13
U027441,8,2,7,4,1,5,4,2,19
U027442,11,0,1,4,1,2,1,1,16
U027443,13,4,6,3,0,5,1,2,33
U027444,19,3,11,1,0,7,1,3,22
U027445,16,1,5,2,0,6,2,0,26
U027446,12,5,8,3,0,4,0,0,25
U027447,14,0,14,3,0,7,3,0,26
U027448,12,1,2,3,5,9,0,1,19
U027449,11,1,5,2,0,7,1,2,24
U027450,16,3,7,2,1,8,1,0,21
U027451,14,4,1,1,2,4,0,0,20
U027452,12,0,3,2,2,5,0,0,13
U027453,14,4,5,1,0,5,0,2,19
U027454,11,1,6,3,1,5,1,3,24
U027455,15,4,13,7,0,3,2,0,36
U027456,10,1,6,0,0,3,1,1,11
U027457,13,0,1,4,0,8,0,0,12
U027458,10,0,4,2,0,5,2,0,13
U027459,7,0,2,7,6,10,0,0,20
U027460,15,3,8,5,1,4,1,1,24
U027461,12,5,6,2,0,4,2,1,17
U027462,19,0,3,3,0,3,0,1,15
U027463,9,1,8,4,0,5,0,2,19
U027464,6,2,5,0,3,3,1,0,15
U027465,9,2,2,5,0,5,0,0,12
U027466,20,0,3,3,0,1,1,3,16
U027467,26,4,3,3,1,5,0,2,27
U027468,7,3,2,5,1,1,1,0,12
U027469,14,2,8,3,0,5,1,1,21
U027470,14,4,10,4,0,8,1,2,29
U027471,10,3,15,2,1,8,2,1,31
U027472,11,1,2,4,0,6,0,0,8
U027473,9,2,3,5,0,4,0,0,23
U027474,14,1,7,1,0,5,2,0,17
U027475,7,0,7,3,5,3,1,2,9
U027476,12,3,9,4,1,6,1,1,35
U027477,17,3,11,2,0,6,2,0,30
U027478,14,1,3,1,1,6,2,1,16
U027479,10,0,1,2,0,6,1,0,18
U027480,10,2,7,4,3,6,1,0,26
U027481,16,6,7,3,0,3,2,1,29
U027482,8,0,4,0,3,4,0,0,10
U027483,18,0,6,6,0,11,1,0,34
U027484,11,0,7,1,0,8,1,1,20
U027485,6,0,5,4,1,7,1,0,12
U027486,19,4,10,10,0,6,0,3,30
U027487,3,4,7,0,4,5,0,2,19
U027488,16,0,7,0,0,6,1,1,19
U027489,7,1,2,6,3,4,1,0,15
U027490,11,1,4,4,2,1,1,1,12
U027491,11,3,6,5,2,5,1,1,24
U027492,15,4,4,3,1,4,1,0,15
U027493,27,2,8,4,0,7,2,3,21
U027494,11,1,6,4,0,6,3,1,24
U027495,12,0,4,3,0,6,1,0,13
U027496,11,0,4,0,0,6,0,2,13
U027497,10,3,4,6,0,8,2,0,21
U027498,10,5,7,4,0,8,3,0,33
U027499,14,1,2,1,0,4,0,0,15
U027500,12,3,11,3,0,6,0,0,26
U027501,11,4,9,3,6,6,0,0,24
U027502,10,2,11,5,0,7,2,2,28
U027503,12,3,6,2,0,4,0,2,20
U027504,7,2,1,4,5,2,0,0,8
U027505,18,4,16,3,1,8,2,1,37
U027506,17,2,6,1,0,11,2,1,28
U027507,12,1,7,4,0,3,0,0,27
U027508,12,1,11,3,1,7,1,1,20
U027509,12,0,5,7,0,7,1,0,29
U027510,6,0,2,0,0,7,0,0,7
U027511,18,2,11,7,0,10,1,5,22
U027512,8,1,4,3,0,5,0,0,15
U027513,13,2,5,1,0,2,4,0,17
U027514,13,0,2,1,1,2,0,0,13
U027515,12,2,4,0,0,6,2,1,25
U027516,14,4,6,7,1,6,1,3,27
U027517,13,0,6,3,0,1,0,2,15
U027518,9,0,2,2,5,2,0,0,11
U027519,10,1,5,3,2,6,1,1,27
U027520,10,0,4,1,0,4,2,2,20
U027521,13,0,8,3,0,8,0,1,18
U027522,12,1,5,6,0,4,0,1,13
U027523,18,0,3,4,0,6,0,1,17
U027524,13,0,2,4,1,4,1,2,16
U027525,12,0,4,3,0,4,0,1,17
U027526,16,5,7,3,1,4,1,1,22
U027527,16,1,4,2,0,4,0,2,16
U027528,6,1,0,0,1,2,1,4,10
U027529,8,0,3,3,4,2,0,0,10
U027530,9,1,4,1,2,6,3,0,14
U027531,13,1,3,4,0,7,1,2,19
U027532,10,4,3,4,0,4,1,0,15
U027533,20,5,10,4,0,6,3,2,22
U027534,11,0,6,6,0,6,0,1,20
U027535,9,1,2,4,1,8,2,1,22
U027536,9,1,1,1,1,4,2,0,17
U027537,10,3,2,2,0,6,0,1,20
U027538,12,1,8,2,0,3,0,0,20
U027539,15,2,7,2,4,4,0,0,14
U027540,22,2,7,8,0,5,2,1,15
U027541,11,1,2,3,0,2,3,1,13
U027542,16,0,1,2,0,7,1,2,17
U027543,16,0,7,1,5,8,0,1,16
U027544,12,0,2,2,0,2,0,0,13
U027545,10,3,5,5,1,14,1,1,21
U027546,9,2,5,4,0,4,2,0,17
U027547,10,1,8,1,0,4,2,2,12
U027548,18,0,3,2,0,4,0,0,29
U027549,14,2,3,3,2,6,0,1,24
U027550,5,0,6,2,2,6,2,0,12
U027551,11,8,8,1,0,11,1,2,13
U027552,12,1,6,2,0,5,2,0,23
U027553,14,5,7,2,0,5,2,0,26
U027554,7,0,4,3,0,1,0,0,9
U027555,21,1,7,2,0,4,1,1,23
U027556,11,1,6,2,6,8,2,0,16
U027557,14,5,5,4,2,6,0,1,19
U027558,13,2,2,3,7,6,1,0,22
U027559,11,2,12,1,0,3,1,1,20
U027560,17,4,8,3,0,9,4,1,25
U027561,11,0,5,1,0,2,1,1,21
U027562,11,0,5,1,0,0,1,1,18
U027563,17,4,10,7,0,3,0,1,18
U027564,21,5,7,0,0,5,3,2,24
U027565,8,1,8,3,0,3,0,1,12
U027566,19,1,5,3,2,5,1,0,20
U027567,4,2,3,2,1,0,1,2,11
U027568,10,3,6,3,0,4,0,0,17
U027569,20,5,9,4,0,6,1,2,25
U027570,5,0,2,3,3,7,0,0,9
U027571,11,6,12,3,1,6,2,0,32
U027572,12,3,6,4,0,5,0,1,24
U027573,11,0,4,1,1,2,0,0,15
U027574,12,0,6,2,2,6,0,1,13
U027575,9,0,2,2,4,3,2,1,15
U027576,15,8,7,4,2,13,0,1,31
U027577,11,0,6,0,0,4,1,1,16
U027578,12,4,8,4,1,9,1,0,25
U027579,12,0,9,0,1,6,1,2,25
U027580,18,4,5,5,0,6,6,1,24
U027581,10,6,3,0,2,6,1,1,23
U027582,10,0,2,1,0,3,1,1,20
U027583,17,2,2,2,0,3,2,1,14
U027584,5,1,2,1,0,4,0,0,20
U027585,20,5,11,3,1,8,3,0,22
U027586,11,0,6,4,0,2,0,1,17
U027587,11,0,6,1,1,6,4,2,17
U027588,21,1,5,4,0,4,0,0,29
U027589,8,2,7,2,1,6,2,1,23
U027590,11,5,3,1,1,5,2,0,27
U027591,6,0,3,3,3,2,0,0,20
U027592,10,0,7,2,1,4,1,2,17
U027593,13,0,6,5,0,3,1,2,13
U027594,17,3,4,2,0,4,0,0,22
U027595,16,4,4,8,1,3,2,1,30
U027596,7,4,7,2,0,4,0,2,23
U027597,17,0,1,2,0,3,0,1,10
U027598,21,2,6,4,0,4,2,1,24
U027599,8,1,3,6,0,4,2,1,21
U027600,8,2,1,1,1,2,1,0,9
U027601,17,3,5,4,0,13,3,2,19
U027602,15,3,9,2,0,11,2,1,18
U027603,21,6,9,5,0,9,1,0,29
U027604,8,0,2,1,1,8,1,1,26
U027605,15,1,9,2,0,4,2,1,18
U027606,12,2,6,4,5,8,0,0,16
U027607,5,0,8,3,1,7,0,1,23
U027608,11,2,3,1,2,3,2,1,20
U027609,17,6,14,2,0,2,5,1,30
U027610,12,1,3,2,0,6,0,1,22
U027611,7,3,3,3,2,2,1,1,18
U027612,16,3,8,1,1,7,0,2,22
U027613,14,4,5,2,1,9,4,1,30
U027614,12,2,4,0,3,8,1,2,13
U027615,9,1,3,4,0,5,0,1,20
U027616,19,1,5,3,1,7,0,2,18
U027617,13,3,4,7,0,3,0,1,21
U027618,15,7,10,8,0,12,1,1,24
U027619,17,2,10,1,2,5,1,1,21
U027620,9,1,2,3,4,2,1,0,18
U027621,11,1,6,3,0,5,2,2,18
U027622,15,3,4,2,0,9,2,0,20
U027623,17,1,4,4,0,4,1,0,17
U027624,18,0,4,2,0,10,1,0,17
U027625,11,0,7,1,0,8,0,0,16
U027626,10,3,3,3,3,2,2,2,22
U027627,15,3,7,1,0,9,1,1,28
U027628,15,4,6,2,1,5,4,0,20
U027629,22,2,10,3,0,3,3,0,16
U027630,8,1,2,0,5,1,1,0,5
U027631,22,2,10,9,0,7,1,0,21
U027632,16,5,4,0,0,7,4,1,20
U027633,18,1,12,4,1,6,1,1,20
U027634,16,0,3,4,1,2,1,1,19
U027635,17,2,10,1,0,3,1,0,26
U027636,24,4,6,7,0,7,0,1,33
U027637,8,1,7,2,0,11,3,1,23
U027638,19,7,7,5,1,10,1,0,37
U027639,9,4,9,3,1,8,0,2,19
U027640,20,3,5,5,1,6,2,0,29
U027641,8,0,7,2,1,5,0,2,19
U027642,23,4,1,3,0,6,2,2,8
U027643,13,5,4,1,0,8,1,2,26
U027644,10,2,10,3,0,7,1,0,16
U027645,15,4,6,5,0,8,0,0,24
U027646,12,2,3,2,1,4,0,1,20
U027647,11,0,7,1,0,10,1,0,30
U027648,21,3,3,2,1,7,2,1,25
U027649,13,0,1,3,0,4,0,0,20
U027650,17,3,9,3,0,9,2,0,16
U027651,10,0,2,4,0,5,1,3,13
U027652,12,1,3,6,0,9,2,0,23
U027653,7,3,6,1,7,3,2,0,24
U027654,7,0,1,2,0,3,0,1,16
U027655,8,0,7,5,2,8,0,2,22
U027656,13,2,4,1,3,4,0,1,11
U027657,20,1,6,5,0,7,1,2,28
U027658,14,4,10,2,0,7,1,1,21
U027659,12,2,8,3,0,6,2,2,17
U027660,21,5,10,0,1,3,0,1,23
U027661,13,0,3,2,0,9,1,1,21
U027662,8,4,4,1,1,4,3,3,8
U027663,10,0,2,3,0,4,1,2,15
U027664,16,2,6,2,0,5,0,2,22
U027665,4,1,3,1,5,3,0,1,7
U027666,14,1,7,2,0,2,0,3,18
U027667,13,2,10,3,3,7,0,0,20
U027668,19,8,8,8,0,10,2,1,26
U027669,12,0,9,0,0,4,1,0,18
U027670,12,1,11,5,0,3,0,0,18
U027671,7,4,6,6,0,6,4,2,32
U027672,11,1,3,4,4,5,0,1,15
U027673,16,1,4,1,1,4,1,1,19
U027674,7,0,3,1,2,3,1,1,15
U027675,11,1,1,3,0,2,0,1,18
U027676,9,2,5,2,0,5,0,1,15
U027677,4,0,3,4,2,6,2,1,5
U027678,15,3,8,4,0,7,0,1,24
U027679,11,5,7,4,0,2,5,1,21
U027680,5,0,2,1,0,8,0,0,16
U027681,18,5,6,5,0,13,4,1,30
U027682,11,1,6,3,0,6,0,3,17
U027683,16,0,5,5,0,5,1,2,26
U027684,18,2,10,1,1,6,2,1,24
U027685,10,0,1,4,0,5,0,1,11
U027686,9,1,3,3,2,2,1,1,8
U027687,10,2,5,2,0,3,0,1,17
U027688,6,0,4,2,1,6,1,2,3
U027689,7,1,3,1,2,4,1,0,12
U027690,11,1,8,5,0,6,0,2,24
U027691,20,6,6,3,0,2,0,1,15
