user_id,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value
U027794,0.0,0.0,4,1,0.0
U015858,0.0,0.0,14,1,0.0
U027796,0.0,0.0,14,1,0.0
U027797,0.0,0.0,30,1,0.0
U015859,0.0,0.0,13,1,0.0
U017471,0.0,0.0,4,1,0.0
U015861,0.0,0.0,10,1,0.0
U027801,0.0,0.0,31,1,0.0
U013900,0.0,0.0,27,1,0.0
U027803,0.0,0.0,27,1,0.0
U017472,0.0,0.0,25,1,0.0
U015863,0.0,0.0,14,1,0.0
U015864,0.0,0.0,6,1,0.0
U027807,0.0,0.0,4,1,0.0
U027808,0.0,0.0,21,1,0.0
U027809,0.0,0.0,27,1,0.0
U015865,0.0,0.0,30,1,0.0
U013899,0.0,0.0,23,1,0.0
U027812,0.0,0.0,9,1,0.0
U015867,0.0,0.0,28,1,0.0
U027814,0.0,0.0,3,1,0.0
U027815,0.0,0.0,20,1,0.0
U013898,0.0,0.0,16,1,0.0
U015869,0.0,0.0,13,1,0.0
U013897,0.0,0.0,29,1,0.0
U015871,0.0,0.0,16,1,0.0
U013895,0.0,0.0,24,1,0.0
U015873,0.0,0.0,15,1,0.0
U013884,0.0,0.0,15,1,0.0
U013881,0.0,0.0,18,1,0.0
U015876,0.0,0.0,28,1,0.0
U027825,0.0,0.0,27,1,0.0
U013876,0.0,0.0,7,1,0.0
U011771,0.0,0.0,8,1,0.0
U027828,0.0,0.0,5,1,0.0
U015878,0.0,0.0,21,1,0.0
U015879,0.0,0.0,15,1,0.0
U027831,0.0,0.0,22,1,0.0
U017474,0.0,0.0,27,1,0.0
U015880,0.0,0.0,31,1,0.0
U015881,0.0,0.0,5,1,0.0
U013875,0.0,0.0,19,1,0.0
U015883,0.0,0.0,6,1,0.0
U027837,0.0,0.0,26,1,0.0
U027838,0.0,0.0,31,1,0.0
U011767,0.0,0.0,29,1,0.0
U013874,0.0,0.0,25,1,0.0
U015885,0.0,0.0,22,1,0.0
U013871,0.0,0.0,14,1,0.0
U015887,0.0,0.0,23,1,0.0
U027844,0.0,0.0,16,1,0.0
U027845,0.0,0.0,27,1,0.0
U013864,0.0,0.0,16,1,0.0
U017476,0.0,0.0,29,1,0.0
U015889,0.0,0.0,7,1,0.0
U017477,0.0,0.0,28,1,0.0
U013862,0.0,0.0,5,1,0.0
U015892,0.0,0.0,30,1,0.0
U013860,0.0,0.0,11,1,0.0
U027853,0.0,0.0,1,1,0.0
U015894,0.0,0.0,12,1,0.0
U013859,0.0,0.0,19,1,0.0
U027856,0.0,0.0,15,1,0.0
U013856,0.0,0.0,28,1,0.0
U027858,0.0,0.0,21,1,0.0
U017478,0.0,0.0,21,1,0.0
U027860,0.0,0.0,23,1,0.0
U017479,0.0,0.0,8,1,0.0
U015898,0.0,0.0,16,1,0.0
U027863,0.0,0.0,5,1,0.0
U027864,0.0,0.0,6,1,0.0
U015899,0.0,0.0,19,1,0.0
U015900,0.0,0.0,24,1,0.0
U017480,0.0,0.0,30,1,0.0
U015902,0.0,0.0,16,1,0.0
U015903,0.0,0.0,21,1,0.0
U027870,0.0,0.0,22,1,0.0
U015904,0.0,0.0,17,1,0.0
U013847,0.0,0.0,25,1,0.0
U027873,0.0,0.0,20,1,0.0
U027874,0.0,0.0,9,1,0.0
U011764,0.0,0.0,13,1,0.0
U017482,0.0,0.0,11,1,0.0
U013845,0.0,0.0,16,1,0.0
U027878,0.0,0.0,19,1,0.0
U011762,0.0,0.0,26,1,0.0
U027880,0.0,0.0,13,1,0.0
U013843,0.0,0.0,12,1,0.0
U015910,0.0,0.0,18,1,0.0
U013840,0.0,0.0,7,1,0.0
U013839,0.0,0.0,12,1,0.0
U015913,0.0,0.0,14,1,0.0
U027886,0.0,0.0,9,1,0.0
U027887,0.0,0.0,28,1,0.0
U027888,0.0,0.0,16,1,0.0
U013838,0.0,0.0,3,1,0.0
U011760,0.0,0.0,6,1,0.0
U013837,0.0,0.0,25,1,0.0
U015916,0.0,0.0,24,1,0.0
U027893,0.0,0.0,23,1,0.0
U027894,0.0,0.0,20,1,0.0
U015917,0.0,0.0,31,1,0.0
U027896,0.0,0.0,12,1,0.0
U027897,0.0,0.0,19,1,0.0
U015918,0.0,0.0,13,1,0.0
U015919,0.0,0.0,16,1,0.0
U027900,0.0,0.0,20,1,0.0
U013834,0.0,0.0,28,1,0.0
U013830,0.0,0.0,25,1,0.0
U027903,0.0,0.0,6,1,0.0
U015922,0.0,0.0,9,1,0.0
U027905,0.0,0.0,15,1,0.0
U027906,0.0,0.0,31,1,0.0
U027907,0.0,0.0,13,1,0.0
U027908,0.0,0.0,20,1,0.0
U027909,0.0,0.0,28,1,0.0
U017485,0.0,0.0,9,1,0.0
U027911,0.0,0.0,17,1,0.0
U027912,0.0,0.0,30,1,0.0
U013825,0.0,0.0,19,1,0.0
U015925,0.0,0.0,3,1,0.0
U013824,0.0,0.0,12,1,0.0
U013821,0.0,0.0,15,1,0.0
U013820,0.0,0.0,20,1,0.0
U013818,0.0,0.0,3,1,0.0
U013817,0.0,0.0,16,1,0.0
U015931,0.0,0.0,25,1,0.0
U013815,0.0,0.0,13,1,0.0
U027922,0.0,0.0,20,1,0.0
U013813,0.0,0.0,6,1,0.0
U027924,0.0,0.0,25,1,0.0
U027925,0.0,0.0,7,1,0.0
U027926,0.0,0.0,23,1,0.0
U015934,0.0,0.0,11,1,0.0
U013812,0.0,0.0,4,1,0.0
U027929,0.0,0.0,4,1,0.0
U015936,0.0,0.0,12,1,0.0
U011758,0.0,0.0,31,1,0.0
U027932,0.0,0.0,4,1,0.0
U027933,0.0,0.0,2,1,0.0
U015938,0.0,0.0,16,1,0.0
U013806,0.0,0.0,19,1,0.0
U027936,0.0,0.0,21,1,0.0
U027937,0.0,0.0,8,1,0.0
U013805,0.0,0.0,24,1,0.0
U013803,0.0,0.0,3,1,0.0
U013800,0.0,0.0,25,1,0.0
U027941,0.0,0.0,8,1,0.0
U027942,0.0,0.0,20,1,0.0
U027943,0.0,0.0,25,1,0.0
U013799,0.0,0.0,17,1,0.0
U027945,0.0,0.0,20,1,0.0
U013797,0.0,0.0,27,1,0.0
U015945,0.0,0.0,21,1,0.0
U027948,0.0,0.0,11,1,0.0
U015946,0.0,0.0,24,1,0.0
U015947,0.0,0.0,16,1,0.0
U013796,0.0,0.0,25,1,0.0
U013795,0.0,0.0,2,1,0.0
U013794,0.0,0.0,28,1,0.0
U015951,0.0,0.0,17,1,0.0
U013793,0.0,0.0,22,1,0.0
U017487,0.0,0.0,10,1,0.0
U017488,0.0,0.0,29,1,0.0
U027958,0.0,0.0,17,1,0.0
U017489,0.0,0.0,12,1,0.0
U027960,0.0,0.0,15,1,0.0
U027961,0.0,0.0,5,1,0.0
U015956,0.0,0.0,17,1,0.0
U027963,0.0,0.0,15,1,0.0
U015957,0.0,0.0,10,1,0.0
U027965,0.0,0.0,16,1,0.0
U027966,0.0,0.0,29,1,0.0
U027967,0.0,0.0,6,1,0.0
U013791,0.0,0.0,16,1,0.0
U017490,0.0,0.0,25,1,0.0
U015960,0.0,0.0,16,1,0.0
U015961,0.0,0.0,13,1,0.0
U015962,0.0,0.0,20,1,0.0
U027973,0.0,0.0,21,1,0.0
U015963,0.0,0.0,19,1,0.0
U027975,0.0,0.0,25,1,0.0
U015964,0.0,0.0,22,1,0.0
U027977,0.0,0.0,22,1,0.0
U013790,0.0,0.0,23,1,0.0
U027979,0.0,0.0,13,1,0.0
U027980,0.0,0.0,30,1,0.0
U027981,0.0,0.0,13,1,0.0
U015966,0.0,0.0,2,1,0.0
U013786,0.0,0.0,9,1,0.0
U027984,0.0,0.0,11,1,0.0
U017491,0.0,0.0,26,1,0.0
U027986,0.0,0.0,28,1,0.0
U013785,0.0,0.0,17,1,0.0
U027988,0.0,0.0,8,1,0.0
U027989,0.0,0.0,23,1,0.0
U015970,0.0,0.0,12,1,0.0
U015971,0.0,0.0,7,1,0.0
U013782,0.0,0.0,15,1,0.0
U013781,0.0,0.0,8,1,0.0
U013779,0.0,0.0,6,1,0.0
U027995,0.0,0.0,21,1,0.0
U027996,0.0,0.0,4,1,0.0
U015975,0.0,0.0,22,1,0.0
U013778,0.0,0.0,31,1,0.0
U013770,0.0,0.0,18,1,0.0
U028000,0.0,0.0,12,1,0.0
U028001,0.0,0.0,17,1,0.0
U028002,0.0,0.0,11,1,0.0
U015978,0.0,0.0,14,1,0.0
U013769,0.0,0.0,5,1,0.0
U015980,0.0,0.0,19,1,0.0
U013766,0.0,0.0,6,1,0.0
U015982,0.0,0.0,19,1,0.0
U013760,0.0,0.0,4,1,0.0
U028009,0.0,0.0,30,1,0.0
U013759,0.0,0.0,29,1,0.0
U015985,0.0,0.0,19,1,0.0
U028012,0.0,0.0,6,1,0.0
U015986,0.0,0.0,4,1,0.0
U028014,0.0,0.0,8,1,0.0
U028015,0.0,0.0,17,1,0.0
U015987,0.0,0.0,14,1,0.0
U028017,0.0,0.0,12,1,0.0
U028018,0.0,0.0,8,1,0.0
U013757,0.0,0.0,10,1,0.0
U013755,0.0,0.0,14,1,0.0
U015990,0.0,0.0,12,1,0.0
U028022,0.0,0.0,18,1,0.0
U013754,0.0,0.0,19,1,0.0
U015992,0.0,0.0,5,1,0.0
U028025,0.0,0.0,18,1,0.0
U028026,0.0,0.0,16,1,0.0
U028027,0.0,0.0,11,1,0.0
U015993,0.0,0.0,12,1,0.0
U015994,0.0,0.0,3,1,0.0
U013748,0.0,0.0,23,1,0.0
U015996,0.0,0.0,9,1,0.0
U028032,0.0,0.0,6,1,0.0
U015997,0.0,0.0,17,1,0.0
U013747,0.0,0.0,27,1,0.0
U028035,0.0,0.0,26,1,0.0
U028036,0.0,0.0,4,1,0.0
U028037,0.0,0.0,15,1,0.0
U028038,0.0,0.0,5,1,0.0
U015999,0.0,0.0,21,1,0.0
U013743,0.0,0.0,13,1,0.0
U028041,0.0,0.0,15,1,0.0
U013740,0.0,0.0,28,1,0.0
U013738,0.0,0.0,23,1,0.0
U013737,0.0,0.0,13,1,0.0
U013736,0.0,0.0,8,1,0.0
U013735,0.0,0.0,22,1,0.0
U016006,0.0,0.0,4,1,0.0
U028048,0.0,0.0,14,1,0.0
U016007,0.0,0.0,12,1,0.0
U028050,0.0,0.0,1,1,0.0
U028051,0.0,0.0,25,1,0.0
U013734,0.0,0.0,2,1,0.0
U013732,0.0,0.0,1,1,0.0
U016010,0.0,0.0,4,1,0.0
U013729,0.0,0.0,14,1,0.0
U013728,0.0,0.0,10,1,0.0
U028057,0.0,0.0,27,1,0.0
U028058,0.0,0.0,7,1,0.0
U028059,0.0,0.0,3,1,0.0
U028060,0.0,0.0,26,1,0.0
U028061,0.0,0.0,13,1,0.0
U013727,0.0,0.0,29,1,0.0
U013723,0.0,0.0,31,1,0.0
U028064,0.0,0.0,1,1,0.0
U013720,0.0,0.0,19,1,0.0
U013719,0.0,0.0,2,1,0.0
U028067,0.0,0.0,3,1,0.0
U016017,0.0,0.0,11,1,0.0
U016018,0.0,0.0,22,1,0.0
U013717,0.0,0.0,8,1,0.0
U013713,0.0,0.0,6,1,0.0
U013709,0.0,0.0,11,1,0.0
U016022,0.0,0.0,7,1,0.0
U028074,0.0,0.0,8,1,0.0
U017492,0.0,0.0,2,1,0.0
U028076,0.0,0.0,7,1,0.0
U028077,0.0,0.0,23,1,0.0
U016024,0.0,0.0,14,1,0.0
U016025,0.0,0.0,16,1,0.0
U028080,0.0,0.0,7,1,0.0
U016026,0.0,0.0,2,1,0.0
U011757,0.0,0.0,9,1,0.0
U028083,0.0,0.0,24,1,0.0
U013705,0.0,0.0,2,1,0.0
U013704,0.0,0.0,12,1,0.0
U016029,0.0,0.0,25,1,0.0
U011756,0.0,0.0,13,1,0.0
U016030,0.0,0.0,17,1,0.0
U028089,0.0,0.0,26,1,0.0
U016031,0.0,0.0,15,1,0.0
U016032,0.0,0.0,29,1,0.0
U016033,0.0,0.0,1,1,0.0
U013697,0.0,0.0,4,1,0.0
U028094,0.0,0.0,25,1,0.0
U028095,0.0,0.0,3,1,0.0
U013693,0.0,0.0,15,1,0.0
U016036,0.0,0.0,19,1,0.0
U013692,0.0,0.0,24,1,0.0
U028099,0.0,0.0,12,1,0.0
U013691,0.0,0.0,3,1,0.0
U028101,0.0,0.0,16,1,0.0
U017497,0.0,0.0,31,1,0.0
U013690,0.0,0.0,11,1,0.0
U016040,0.0,0.0,30,1,0.0
U028105,0.0,0.0,6,1,0.0
U016041,0.0,0.0,19,1,0.0
U028107,0.0,0.0,20,1,0.0
U016042,0.0,0.0,7,1,0.0
U028109,0.0,0.0,14,1,0.0
U017498,0.0,0.0,3,1,0.0
U016043,0.0,0.0,23,1,0.0
U013689,0.0,0.0,10,1,0.0
U016045,0.0,0.0,15,1,0.0
U028114,0.0,0.0,10,1,0.0
U028115,0.0,0.0,30,1,0.0
U016046,0.0,0.0,9,1,0.0
U013688,0.0,0.0,19,1,0.0
U016048,0.0,0.0,8,1,0.0
U028119,0.0,0.0,6,1,0.0
U028120,0.0,0.0,12,1,0.0
U028121,0.0,0.0,19,1,0.0
U016049,0.0,0.0,10,1,0.0
U028123,0.0,0.0,23,1,0.0
U013687,0.0,0.0,17,1,0.0
U028125,0.0,0.0,11,1,0.0
U028126,0.0,0.0,9,1,0.0
U028127,0.0,0.0,23,1,0.0
U028128,0.0,0.0,12,1,0.0
U028129,0.0,0.0,26,1,0.0
U028130,0.0,0.0,5,1,0.0
U028131,0.0,0.0,29,1,0.0
U028132,0.0,0.0,8,1,0.0
U028133,0.0,0.0,13,1,0.0
U016051,0.0,0.0,9,1,0.0
U013686,0.0,0.0,29,1,0.0
U013685,0.0,0.0,31,1,0.0
U013681,0.0,0.0,10,1,0.0
U028138,0.0,0.0,2,1,0.0
U016055,0.0,0.0,4,1,0.0
U016056,0.0,0.0,12,1,0.0
U028141,0.0,0.0,22,1,0.0
U028142,0.0,0.0,15,1,0.0
U013680,0.0,0.0,14,1,0.0
U013679,0.0,0.0,18,1,0.0
U011754,0.0,0.0,21,1,0.0
U017500,0.0,0.0,27,1,0.0
U028147,0.0,0.0,22,1,0.0
U016060,0.0,0.0,21,1,0.0
U013677,0.0,0.0,21,1,0.0
U016062,0.0,0.0,12,1,0.0
U013676,0.0,0.0,12,1,0.0
U013670,0.0,0.0,4,1,0.0
U017501,0.0,0.0,30,1,0.0
U028154,0.0,0.0,10,1,0.0
U013658,0.0,0.0,28,1,0.0
U013657,0.0,0.0,16,1,0.0
U028157,0.0,0.0,20,1,0.0
U013656,0.0,0.0,12,1,0.0
U013653,0.0,0.0,7,1,0.0
U013646,0.0,0.0,16,1,0.0
U016071,0.0,0.0,19,1,0.0
U028162,0.0,0.0,23,1,0.0
U028163,0.0,0.0,28,1,0.0
U028164,0.0,0.0,8,1,0.0
U016072,0.0,0.0,22,1,0.0
U013644,0.0,0.0,20,1,0.0
U016074,0.0,0.0,11,1,0.0
U028168,0.0,0.0,12,1,0.0
U016075,0.0,0.0,29,1,0.0
U017502,0.0,0.0,7,1,0.0
U028171,0.0,0.0,3,1,0.0
U011753,0.0,0.0,24,1,0.0
U016076,0.0,0.0,3,1,0.0
U013641,0.0,0.0,8,1,0.0
U013639,0.0,0.0,10,1,0.0
U013634,0.0,0.0,4,1,0.0
U016080,0.0,0.0,17,1,0.0
U016081,0.0,0.0,14,1,0.0
U028179,0.0,0.0,10,1,0.0
U011751,0.0,0.0,10,1,0.0
U028181,0.0,0.0,7,1,0.0
U013633,0.0,0.0,18,1,0.0
U016084,0.0,0.0,2,1,0.0
U013632,0.0,0.0,10,1,0.0
U013631,0.0,0.0,10,1,0.0
U028186,0.0,0.0,9,1,0.0
U013628,0.0,0.0,29,1,0.0
U016088,0.0,0.0,8,1,0.0
U016089,0.0,0.0,30,1,0.0
U028190,0.0,0.0,2,1,0.0
U028191,0.0,0.0,2,1,0.0
U028192,0.0,0.0,27,1,0.0
U016090,0.0,0.0,26,1,0.0
U013623,0.0,0.0,21,1,0.0
U016092,0.0,0.0,7,1,0.0
U028196,0.0,0.0,24,1,0.0
U028197,0.0,0.0,3,1,0.0
U016093,0.0,0.0,18,1,0.0
U013621,0.0,0.0,5,1,0.0
U028200,0.0,0.0,14,1,0.0
U013619,0.0,0.0,20,1,0.0
U028202,0.0,0.0,17,1,0.0
U013618,0.0,0.0,28,1,0.0
U016097,0.0,0.0,27,1,0.0
U028205,0.0,0.0,17,1,0.0
U028206,0.0,0.0,11,1,0.0
U028207,0.0,0.0,27,1,0.0
U016098,0.0,0.0,24,1,0.0
U013616,0.0,0.0,17,1,0.0
U016100,0.0,0.0,28,1,0.0
U016101,0.0,0.0,2,1,0.0
U013615,0.0,0.0,23,1,0.0
U028213,0.0,0.0,14,1,0.0
U016103,0.0,0.0,1,1,0.0
U014990,0.0,0.0,22,1,0.0
U028216,0.0,0.0,10,1,0.0
U014988,0.0,0.0,2,1,0.0
U028218,0.0,0.0,13,1,0.0
U016106,0.0,0.0,16,1,0.0
U028220,0.0,0.0,29,1,0.0
U028221,0.0,0.0,21,1,0.0
U016107,0.0,0.0,24,1,0.0
U013611,0.0,0.0,11,1,0.0
U028224,0.0,0.0,17,1,0.0
U028225,0.0,0.0,9,1,0.0
U028226,0.0,0.0,27,1,0.0
U013608,0.0,0.0,31,1,0.0
U028228,0.0,0.0,25,1,0.0
U016110,0.0,0.0,6,1,0.0
U028230,0.0,0.0,24,1,0.0
U013607,0.0,0.0,19,1,0.0
U016112,0.0,0.0,5,1,0.0
U011749,0.0,0.0,19,1,0.0
U016113,0.0,0.0,9,1,0.0
U028235,0.0,0.0,25,1,0.0
U013606,0.0,0.0,25,1,0.0
U013604,0.0,0.0,19,1,0.0
U016116,0.0,0.0,9,1,0.0
U015014,0.0,0.0,24,1,0.0
U013602,0.0,0.0,18,1,0.0
U028241,0.0,0.0,25,1,0.0
U013597,0.0,0.0,19,1,0.0
U011746,0.0,0.0,8,1,0.0
U013593,0.0,0.0,5,1,0.0
U028245,0.0,0.0,6,1,0.0
U028246,0.0,0.0,8,1,0.0
U016122,0.0,0.0,10,1,0.0
U028248,0.0,0.0,16,1,0.0
U016123,0.0,0.0,18,1,0.0
U016124,0.0,0.0,7,1,0.0
U011743,0.0,0.0,21,1,0.0
U016125,0.0,0.0,26,1,0.0
U011739,0.0,0.0,25,1,0.0
U013588,0.0,0.0,19,1,0.0
U013587,0.0,0.0,29,1,0.0
U016129,0.0,0.0,22,1,0.0
U028257,0.0,0.0,10,1,0.0
U013586,0.0,0.0,13,1,0.0
U013580,0.0,0.0,6,1,0.0
U013578,0.0,0.0,13,1,0.0
U013576,0.0,0.0,8,1,0.0
U013574,0.0,0.0,16,1,0.0
U016135,0.0,0.0,11,1,0.0
U013572,0.0,0.0,11,1,0.0
U013568,0.0,0.0,16,1,0.0
U028266,0.0,0.0,1,1,0.0
U013567,0.0,0.0,1,1,0.0
U028268,0.0,0.0,30,1,0.0
U013564,0.0,0.0,10,1,0.0
U016140,0.0,0.0,7,1,0.0
U028271,0.0,0.0,10,1,0.0
U016141,0.0,0.0,31,1,0.0
U013563,0.0,0.0,28,1,0.0
U016143,0.0,0.0,8,1,0.0
U028275,0.0,0.0,9,1,0.0
U013560,0.0,0.0,26,1,0.0
U013558,0.0,0.0,7,1,0.0
U016146,0.0,0.0,30,1,0.0
U028279,0.0,0.0,13,1,0.0
U013557,0.0,0.0,4,1,0.0
U013556,0.0,0.0,15,1,0.0
U016149,0.0,0.0,20,1,0.0
U013555,0.0,0.0,27,1,0.0
U028284,0.0,0.0,21,1,0.0
U011737,0.0,0.0,29,1,0.0
U028286,0.0,0.0,27,1,0.0
U013547,0.0,0.0,3,1,0.0
U011736,0.0,0.0,23,1,0.0
U028289,0.0,0.0,24,1,0.0
U013542,0.0,0.0,24,1,0.0
U028291,0.0,0.0,16,1,0.0
U016155,0.0,0.0,6,1,0.0
U028293,0.0,0.0,28,1,0.0
U028294,0.0,0.0,18,1,0.0
U028295,0.0,0.0,9,1,0.0
U013538,0.0,0.0,28,1,0.0
U013535,0.0,0.0,9,1,0.0
U028298,0.0,0.0,8,1,0.0
U016158,0.0,0.0,10,1,0.0
U013533,0.0,0.0,10,1,0.0
U028301,0.0,0.0,29,1,0.0
U028302,0.0,0.0,6,1,0.0
U013530,0.0,0.0,5,1,0.0
U016161,0.0,0.0,11,1,0.0
U016162,0.0,0.0,20,1,0.0
U028306,0.0,0.0,3,1,0.0
U013529,0.0,0.0,21,1,0.0
U016164,0.0,0.0,6,1,0.0
U016165,0.0,0.0,14,1,0.0
U013523,0.0,0.0,9,1,0.0
U013521,0.0,0.0,24,1,0.0
U028312,0.0,0.0,6,1,0.0
U011734,0.0,0.0,6,1,0.0
U013516,0.0,0.0,7,1,0.0
U013514,0.0,0.0,31,1,0.0
U028316,0.0,0.0,7,1,0.0
U016170,0.0,0.0,29,1,0.0
U028318,0.0,0.0,18,1,0.0
U014986,0.0,0.0,2,1,0.0
U016172,0.0,0.0,17,1,0.0
U028321,0.0,0.0,9,1,0.0
U016173,0.0,0.0,16,1,0.0
U028323,0.0,0.0,7,1,0.0
U013509,0.0,0.0,29,1,0.0
U013506,0.0,0.0,14,1,0.0
U013504,0.0,0.0,6,1,0.0
U016177,0.0,0.0,31,1,0.0
U028328,0.0,0.0,22,1,0.0
U013502,0.0,0.0,14,1,0.0
U013496,0.0,0.0,28,1,0.0
U013494,0.0,0.0,21,1,0.0
U013493,0.0,0.0,19,1,0.0
U013492,0.0,0.0,9,1,0.0
U016183,0.0,0.0,4,1,0.0
U028335,0.0,0.0,28,1,0.0
U013490,0.0,0.0,22,1,0.0
U028337,0.0,0.0,12,1,0.0
U016185,0.0,0.0,30,1,0.0
U013487,0.0,0.0,24,1,0.0
U028340,0.0,0.0,7,1,0.0
U016187,0.0,0.0,12,1,0.0
U028342,0.0,0.0,4,1,0.0
U016188,0.0,0.0,17,1,0.0
U028344,0.0,0.0,27,1,0.0
U028345,0.0,0.0,12,1,0.0
U013486,0.0,0.0,6,1,0.0
U016190,0.0,0.0,30,1,0.0
U013485,0.0,0.0,15,1,0.0
U016192,0.0,0.0,29,1,0.0
U013482,0.0,0.0,3,1,0.0
U014984,0.0,0.0,20,1,0.0
U028352,0.0,0.0,19,1,0.0
U028353,0.0,0.0,5,1,0.0
U028354,0.0,0.0,11,1,0.0
U028355,0.0,0.0,23,1,0.0
U016195,0.0,0.0,11,1,0.0
U013481,0.0,0.0,14,1,0.0
U013480,0.0,0.0,23,1,0.0
U028359,0.0,0.0,18,1,0.0
U016198,0.0,0.0,8,1,0.0
U013477,0.0,0.0,21,1,0.0
U013475,0.0,0.0,13,1,0.0
U017513,0.0,0.0,14,1,0.0
U028364,0.0,0.0,8,1,0.0
U016202,0.0,0.0,6,1,0.0
U016203,0.0,0.0,22,1,0.0
U013474,0.0,0.0,5,1,0.0
U016205,0.0,0.0,18,1,0.0
U028369,0.0,0.0,26,1,0.0
U013473,0.0,0.0,6,1,0.0
U013467,0.0,0.0,22,1,0.0
U028372,0.0,0.0,4,1,0.0
U028373,0.0,0.0,5,1,0.0
U016208,0.0,0.0,27,1,0.0
U028375,0.0,0.0,27,1,0.0
U016209,0.0,0.0,13,1,0.0
U013466,0.0,0.0,23,1,0.0
U028378,0.0,0.0,21,1,0.0
U028379,0.0,0.0,22,1,0.0
U016211,0.0,0.0,2,1,0.0
U016212,0.0,0.0,17,1,0.0
U028382,0.0,0.0,6,1,0.0
U016213,0.0,0.0,5,1,0.0
U011732,0.0,0.0,10,1,0.0
U028385,0.0,0.0,26,1,0.0
U016215,0.0,0.0,10,1,0.0
U013464,0.0,0.0,13,1,0.0
U016217,0.0,0.0,20,1,0.0
U013463,0.0,0.0,11,1,0.0
U013461,0.0,0.0,13,1,0.0
U016220,0.0,0.0,26,1,0.0
U013459,0.0,0.0,16,1,0.0
U028393,0.0,0.0,2,1,0.0
U016222,0.0,0.0,22,1,0.0
U013454,0.0,0.0,4,1,0.0
U013450,0.0,0.0,9,1,0.0
U028397,0.0,0.0,11,1,0.0
U013449,0.0,0.0,14,1,0.0
U028399,0.0,0.0,17,1,0.0
U013447,0.0,0.0,11,1,0.0
U028401,0.0,0.0,4,1,0.0
U028402,0.0,0.0,24,1,0.0
U013443,0.0,0.0,16,1,0.0
U028404,0.0,0.0,15,1,0.0
U028405,0.0,0.0,4,1,0.0
U016228,0.0,0.0,6,1,0.0
U028407,0.0,0.0,5,1,0.0
U028408,0.0,0.0,25,1,0.0
U016229,0.0,0.0,3,1,0.0
U016230,0.0,0.0,2,1,0.0
U016231,0.0,0.0,30,1,0.0
U016232,0.0,0.0,7,1,0.0
U013442,0.0,0.0,22,1,0.0
U017515,0.0,0.0,18,1,0.0
U013441,0.0,0.0,14,1,0.0
U011728,0.0,0.0,9,1,0.0
U013440,0.0,0.0,24,1,0.0
U013438,0.0,0.0,19,1,0.0
U016239,0.0,0.0,20,1,0.0
U013435,0.0,0.0,22,1,0.0
U013434,0.0,0.0,28,1,0.0
U013433,0.0,0.0,13,1,0.0
U013432,0.0,0.0,26,1,0.0
U013431,0.0,0.0,11,1,0.0
U016245,0.0,0.0,18,1,0.0
U028426,0.0,0.0,20,1,0.0
U013430,0.0,0.0,23,1,0.0
U016247,0.0,0.0,14,1,0.0
U028429,0.0,0.0,2,1,0.0
U028430,0.0,0.0,25,1,0.0
U016248,0.0,0.0,4,1,0.0
U013429,0.0,0.0,9,1,0.0
U011726,0.0,0.0,6,1,0.0
U013423,0.0,0.0,17,1,0.0
U011717,0.0,0.0,12,1,0.0
U028436,0.0,0.0,26,1,0.0
U016253,0.0,0.0,11,1,0.0
U013419,0.0,0.0,17,1,0.0
U016255,0.0,0.0,24,1,0.0
U016256,0.0,0.0,3,1,0.0
U028441,0.0,0.0,24,1,0.0
U013418,0.0,0.0,25,1,0.0
U028443,0.0,0.0,19,1,0.0
U028444,0.0,0.0,27,1,0.0
U028445,0.0,0.0,4,1,0.0
U013417,0.0,0.0,24,1,0.0
U013415,0.0,0.0,16,1,0.0
U013414,0.0,0.0,11,1,0.0
U016261,0.0,0.0,17,1,0.0
U028450,0.0,0.0,18,1,0.0
U013413,0.0,0.0,12,1,0.0
U016263,0.0,0.0,19,1,0.0
U013408,0.0,0.0,18,1,0.0
U028454,0.0,0.0,22,1,0.0
U013407,0.0,0.0,10,1,0.0
U011715,0.0,0.0,4,1,0.0
U028457,0.0,0.0,29,1,0.0
U028458,0.0,0.0,12,1,0.0
U016267,0.0,0.0,8,1,0.0
U013404,0.0,0.0,26,1,0.0
U016269,0.0,0.0,27,1,0.0
U016270,0.0,0.0,24,1,0.0
U028463,0.0,0.0,9,1,0.0
U028464,0.0,0.0,25,1,0.0
U016271,0.0,0.0,13,1,0.0
U028466,0.0,0.0,5,1,0.0
U028467,0.0,0.0,30,1,0.0
U028468,0.0,0.0,28,1,0.0
U017520,0.0,0.0,8,1,0.0
U013401,0.0,0.0,26,1,0.0
U016274,0.0,0.0,25,1,0.0
U013400,0.0,0.0,4,1,0.0
U011711,0.0,0.0,17,1,0.0
U013397,0.0,0.0,11,1,0.0
U016278,0.0,0.0,17,1,0.0
U028476,0.0,0.0,8,1,0.0
U028477,0.0,0.0,19,1,0.0
U013395,0.0,0.0,11,1,0.0
U028479,0.0,0.0,6,1,0.0
U028480,0.0,0.0,11,1,0.0
U028481,0.0,0.0,11,1,0.0
U013389,0.0,0.0,25,1,0.0
U016281,0.0,0.0,14,1,0.0
U028484,0.0,0.0,18,1,0.0
U016282,0.0,0.0,5,1,0.0
U028486,0.0,0.0,7,1,0.0
U013384,0.0,0.0,12,1,0.0
U017523,0.0,0.0,31,1,0.0
U013380,0.0,0.0,3,1,0.0
U028490,0.0,0.0,16,1,0.0
U013379,0.0,0.0,14,1,0.0
