user_id,churn,plan,billing_frequency,trial,acquisition_source,monthly_recurring_revenue,annual_contract_value,tenure_days,upgrade_count,downgrade_count,upgrade_downgrade_ratio,total_mrr,average_monthly_revenue,active_months,plans_used,estimated_annual_value,revenue_per_active_month,tenure_months,has_upgrade,has_downgrade,upgrade_minus_downgrade,revenue_tier
U029793,0,free,unknown,true,self-serve,0.0,0.0,113,0,1,0.0,0.0,0.0,4,1,0.0,0.0,3.712220762155059,0,1,-1,Free
U007200,0,professional,monthly,true,self-serve,79.0,948.0,112,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.679369250985545,0,0,0,Medium
U012570,1,starter,annual,true,sales-assisted,29.0,348.0,112,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,1,0,1,Low
U007501,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U016105,0,starter,annual,true,self-serve,29.0,348.0,112,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,0,0,0,Low
U017331,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U022040,0,professional,monthly,true,sales-assisted,79.0,948.0,112,1,2,0.5,316.0,79.0,4,1,948.0,79.0,3.679369250985545,1,1,-1,Medium
U022945,0,professional,monthly,true,sales-assisted,79.0,948.0,112,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.679369250985545,1,1,0,Medium
U024358,0,free,unknown,true,self-serve,0.0,0.0,112,0,1,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,1,-1,Free
U027215,0,starter,monthly,true,self-serve,29.0,348.0,112,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,0,0,0,Low
U015517,0,professional,monthly,true,partner,79.0,948.0,112,0,2,0.0,316.0,79.0,4,1,948.0,79.0,3.679369250985545,0,1,-2,Medium
U009631,0,starter,monthly,true,self-serve,29.0,348.0,112,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,1,0,1,Low
U014490,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U016055,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U004749,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U005518,1,starter,annual,true,self-serve,29.0,348.0,112,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,0,0,0,Low
U016248,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U024398,0,enterprise,monthly,false,self-serve,199.0,2388.0,112,1,0,1.0,796.0,199.0,4,1,2388.0,199.0,3.679369250985545,1,0,1,High
U022449,0,professional,monthly,true,partner,79.0,948.0,112,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.679369250985545,0,1,-1,Medium
U003577,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U000886,0,starter,monthly,false,self-serve,29.0,348.0,112,3,3,1.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,1,1,0,Low
U026572,0,enterprise,annual,true,sales-assisted,199.0,2388.0,112,0,0,0.0,796.0,199.0,4,1,2388.0,199.0,3.679369250985545,0,0,0,High
U002388,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U008566,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U015161,0,free,unknown,true,self-serve,0.0,0.0,112,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.679369250985545,0,0,0,Free
U026472,1,professional,monthly,true,sales-assisted,79.0,948.0,112,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.679369250985545,1,1,0,Medium
U010673,0,starter,monthly,false,self-serve,29.0,348.0,112,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,0,0,0,Low
U020096,0,starter,monthly,true,self-serve,29.0,348.0,112,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.679369250985545,0,1,-1,Low
U016670,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U017060,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U027591,0,starter,monthly,false,self-serve,29.0,348.0,111,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,0,0,0,Low
U025852,0,enterprise,monthly,false,sales-assisted,199.0,2388.0,111,1,0,1.0,796.0,199.0,4,1,2388.0,199.0,3.6465177398160313,1,0,1,High
U023155,0,professional,monthly,false,self-serve,79.0,948.0,111,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,1,-1,Medium
U028993,0,professional,monthly,true,sales-assisted,79.0,948.0,111,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,0,0,Medium
U028144,0,professional,monthly,true,self-serve,79.0,948.0,111,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,0,0,Medium
U022341,0,starter,monthly,true,self-serve,29.0,348.0,111,1,1,1.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,1,0,Low
U022912,0,starter,monthly,true,self-serve,29.0,348.0,111,2,0,2.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,0,2,Low
U002545,0,professional,annual,true,partner,79.0,948.0,111,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,1,0,Medium
U026387,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U025411,0,starter,annual,false,self-serve,29.0,348.0,111,2,0,2.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,0,2,Low
U014711,0,professional,monthly,false,sales-assisted,79.0,948.0,111,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,0,0,Medium
U007366,0,starter,monthly,true,sales-assisted,29.0,348.0,111,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,0,1,Low
U000045,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U022826,0,professional,monthly,false,sales-assisted,79.0,948.0,111,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,0,1,Medium
U018367,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U012153,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U013855,0,enterprise,monthly,false,partner,199.0,2388.0,111,0,1,0.0,796.0,199.0,4,1,2388.0,199.0,3.6465177398160313,0,1,-1,High
U015114,0,starter,monthly,false,self-serve,29.0,348.0,111,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,0,0,0,Low
U000435,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U011784,0,professional,monthly,false,self-serve,79.0,948.0,111,2,1,2.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,1,1,Medium
U024332,0,professional,annual,false,self-serve,79.0,948.0,111,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,1,-1,Medium
U014688,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U011641,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U025584,0,professional,monthly,true,self-serve,79.0,948.0,111,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,1,0,Medium
U017851,0,starter,monthly,true,self-serve,29.0,348.0,111,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,0,0,0,Low
U023655,0,professional,monthly,true,sales-assisted,79.0,948.0,111,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,1,0,Medium
U027320,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U029806,1,professional,monthly,false,self-serve,79.0,948.0,111,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,0,1,Medium
U009282,0,free,unknown,true,self-serve,0.0,0.0,111,0,1,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,1,-1,Free
U006685,0,starter,monthly,false,sales-assisted,29.0,348.0,111,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,0,1,-1,Low
U016467,0,starter,monthly,true,self-serve,29.0,348.0,111,1,2,0.5,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,1,-1,Low
U027031,0,professional,monthly,true,self-serve,79.0,948.0,111,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,0,0,0,Medium
U016047,0,professional,monthly,false,self-serve,79.0,948.0,111,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.6465177398160313,1,0,1,Medium
U008097,0,starter,monthly,true,self-serve,29.0,348.0,111,2,2,1.0,116.0,29.0,4,1,348.0,29.0,3.6465177398160313,1,1,0,Low
U022981,0,free,unknown,true,self-serve,0.0,0.0,111,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6465177398160313,0,0,0,Free
U014971,0,professional,monthly,false,self-serve,79.0,948.0,110,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,1,-1,Medium
U005041,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U025586,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U007549,0,professional,monthly,false,sales-assisted,79.0,948.0,110,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,0,0,Medium
U019824,0,enterprise,annual,true,sales-assisted,199.0,2388.0,110,3,0,3.0,796.0,199.0,4,1,2388.0,199.0,3.6136662286465175,1,0,3,High
U007766,1,starter,annual,false,self-serve,29.0,348.0,110,1,1,1.0,116.0,29.0,4,1,348.0,29.0,3.6136662286465175,1,1,0,Low
U002484,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U002135,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U007005,0,professional,monthly,false,self-serve,79.0,948.0,110,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,0,0,Medium
U016414,0,starter,monthly,true,self-serve,29.0,348.0,110,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.6136662286465175,1,0,1,Low
U008046,1,professional,monthly,true,self-serve,79.0,948.0,109,2,0,2.0,316.0,79.0,4,1,948.0,79.0,3.5808147174770038,1,0,2,Medium
U017684,0,professional,monthly,false,sales-assisted,79.0,948.0,110,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,1,0,1,Medium
U017303,0,professional,monthly,false,self-serve,79.0,948.0,110,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,0,0,Medium
U003709,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U009597,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U024337,0,enterprise,annual,false,partner,199.0,2388.0,110,2,1,2.0,796.0,199.0,4,1,2388.0,199.0,3.6136662286465175,1,1,1,High
U013118,0,enterprise,monthly,true,self-serve,199.0,2388.0,110,0,1,0.0,796.0,199.0,4,1,2388.0,199.0,3.6136662286465175,0,1,-1,High
U004764,0,professional,monthly,false,self-serve,79.0,948.0,110,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,1,0,1,Medium
U004314,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U008020,0,professional,monthly,true,self-serve,79.0,948.0,110,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,0,0,Medium
U015422,0,free,unknown,true,self-serve,0.0,0.0,110,1,0,1.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,1,0,1,Free
U000990,0,starter,monthly,true,self-serve,29.0,348.0,110,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.6136662286465175,1,0,1,Low
U028158,0,starter,monthly,true,self-serve,29.0,348.0,110,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.6136662286465175,1,0,1,Low
U015338,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U013103,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U009809,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U024083,0,free,unknown,true,self-serve,0.0,0.0,110,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.6136662286465175,0,0,0,Free
U023329,0,starter,monthly,true,sales-assisted,29.0,348.0,110,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.6136662286465175,0,1,-1,Low
U006028,0,professional,monthly,false,self-serve,79.0,948.0,110,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.6136662286465175,0,0,0,Medium
U018477,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U023910,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U026599,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U013454,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U026573,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U029638,0,free,unknown,true,self-serve,0.0,0.0,109,1,0,1.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,1,0,1,Free
U004729,0,free,unknown,true,self-serve,0.0,0.0,109,1,0,1.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,1,0,1,Free
U029863,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U009460,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U016385,0,starter,annual,true,sales-assisted,29.0,348.0,109,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.5808147174770038,0,0,0,Low
U012080,1,professional,monthly,true,sales-assisted,79.0,948.0,109,1,1,1.0,316.0,79.0,4,1,948.0,79.0,3.5808147174770038,1,1,0,Medium
U000293,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U014112,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U006787,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U006321,0,starter,annual,false,self-serve,29.0,348.0,109,0,2,0.0,116.0,29.0,4,1,348.0,29.0,3.5808147174770038,0,1,-2,Low
U019979,0,free,unknown,true,self-serve,0.0,0.0,109,1,0,1.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,1,0,1,Free
U023678,0,professional,monthly,true,self-serve,79.0,948.0,109,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.5808147174770038,0,1,-1,Medium
U022919,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U017516,0,enterprise,monthly,true,sales-assisted,199.0,2388.0,109,0,1,0.0,796.0,199.0,4,1,2388.0,199.0,3.5808147174770038,0,1,-1,High
U011197,0,enterprise,monthly,false,sales-assisted,199.0,2388.0,109,1,0,1.0,796.0,199.0,4,1,2388.0,199.0,3.5808147174770038,1,0,1,High
U014938,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U010402,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U000012,0,enterprise,monthly,true,sales-assisted,199.0,2388.0,109,0,1,0.0,796.0,199.0,4,1,2388.0,199.0,3.5808147174770038,0,1,-1,High
U005076,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U028108,0,professional,annual,true,self-serve,79.0,948.0,109,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.5808147174770038,0,0,0,Medium
U015639,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U006358,0,free,unknown,true,self-serve,0.0,0.0,109,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.5808147174770038,0,0,0,Free
U027297,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U021050,0,professional,monthly,true,self-serve,79.0,948.0,108,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.54796320630749,0,0,0,Medium
U015378,0,starter,monthly,true,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U016010,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U014132,0,starter,monthly,false,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U015097,1,starter,monthly,true,partner,29.0,348.0,108,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,1,-1,Low
U018173,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U012434,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U021416,0,free,unknown,true,self-serve,0.0,0.0,108,1,0,1.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,1,0,1,Free
U024580,0,enterprise,monthly,false,self-serve,199.0,2388.0,108,2,0,2.0,796.0,199.0,4,1,2388.0,199.0,3.54796320630749,1,0,2,High
U010037,0,professional,monthly,true,self-serve,79.0,948.0,108,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.54796320630749,0,0,0,Medium
U015846,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U002428,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U010398,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U019518,0,professional,monthly,false,self-serve,79.0,948.0,108,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.54796320630749,1,0,1,Medium
U006492,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U017979,1,starter,monthly,true,self-serve,29.0,348.0,108,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,1,-1,Low
U002323,0,starter,monthly,false,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U019615,0,starter,annual,false,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U028401,0,free,unknown,true,self-serve,0.0,0.0,108,0,1,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,1,-1,Free
U020857,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U023428,0,starter,monthly,true,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U002523,0,starter,monthly,false,self-serve,29.0,348.0,108,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,1,-1,Low
U007723,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U024993,0,starter,monthly,true,partner,29.0,348.0,108,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,1,0,1,Low
U000899,0,starter,monthly,true,sales-assisted,29.0,348.0,108,3,0,3.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,1,0,3,Low
U001996,0,professional,monthly,false,partner,79.0,948.0,108,0,1,0.0,316.0,79.0,4,1,948.0,79.0,3.54796320630749,0,1,-1,Medium
U011398,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U017466,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U022861,0,starter,monthly,false,self-serve,29.0,348.0,108,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.54796320630749,0,0,0,Low
U020805,0,free,unknown,true,self-serve,0.0,0.0,108,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.54796320630749,0,0,0,Free
U013893,0,professional,monthly,true,sales-assisted,79.0,948.0,108,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.54796320630749,1,0,1,Medium
U013697,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U022315,0,professional,monthly,false,self-serve,79.0,948.0,107,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.515111695137976,0,0,0,Medium
U007559,0,professional,monthly,true,sales-assisted,79.0,948.0,107,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.515111695137976,0,0,0,Medium
U002704,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U029357,0,starter,annual,true,sales-assisted,29.0,348.0,107,1,1,1.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,1,1,0,Low
U019300,0,professional,monthly,true,self-serve,79.0,948.0,107,1,0,1.0,316.0,79.0,4,1,948.0,79.0,3.515111695137976,1,0,1,Medium
U018968,0,starter,monthly,false,self-serve,29.0,348.0,107,1,1,1.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,1,1,0,Low
U021517,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U022325,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U001984,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U003008,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U009389,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U020589,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U002248,0,starter,annual,false,self-serve,29.0,348.0,107,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,0,0,0,Low
U029595,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U009871,0,starter,monthly,false,self-serve,29.0,348.0,107,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,0,1,-1,Low
U014014,0,enterprise,monthly,true,self-serve,199.0,2388.0,107,0,0,0.0,796.0,199.0,4,1,2388.0,199.0,3.515111695137976,0,0,0,High
U006781,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U025223,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U006827,0,starter,monthly,false,self-serve,29.0,348.0,107,0,1,0.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,0,1,-1,Low
U013165,1,starter,annual,true,self-serve,29.0,348.0,107,2,1,2.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,1,1,1,Low
U007266,0,starter,monthly,false,self-serve,29.0,348.0,107,1,0,1.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,1,0,1,Low
U029041,0,starter,monthly,false,sales-assisted,29.0,348.0,107,0,0,0.0,116.0,29.0,4,1,348.0,29.0,3.515111695137976,0,0,0,Low
U022672,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U008444,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U000247,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U023457,0,free,unknown,true,self-serve,0.0,0.0,107,0,0,0.0,0.0,0.0,4,1,0.0,0.0,3.515111695137976,0,0,0,Free
U010120,1,professional,monthly,false,self-serve,79.0,948.0,107,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.515111695137976,0,0,0,Medium
U015728,0,professional,annual,false,self-serve,79.0,948.0,107,0,0,0.0,316.0,79.0,4,1,948.0,79.0,3.515111695137976,0,0,0,Medium
