user_id,first_active_month,last_active_month,active_months,activity_span_days,retention_behavior
U026841,2024-12-01,2026-07-01,17,577,High Retention
U026842,2025-08-01,2026-07-01,11,334,High Retention
U026843,2024-07-01,2026-07-01,20,730,High Retention
U026844,2025-02-01,2026-07-01,15,515,High Retention
U026845,2026-04-01,2026-07-01,4,91,Moderate Retention
U026846,2024-05-01,2026-07-01,21,791,High Retention
U026847,2024-09-01,2026-07-01,17,668,High Retention
U026848,2024-05-01,2026-07-01,24,791,High Retention
U026849,2025-01-01,2026-07-01,17,546,High Retention
U026850,2024-04-01,2026-07-01,19,821,High Retention
U026851,2024-02-01,2026-07-01,23,881,High Retention
U026852,2024-09-01,2026-07-01,23,668,High Retention
U026853,2025-11-01,2026-07-01,9,242,High Retention
U026854,2025-08-01,2026-07-01,12,334,High Retention
U026855,2025-06-01,2026-07-01,14,395,High Retention
U026856,2024-10-01,2026-07-01,20,638,High Retention
U026857,2026-04-01,2026-07-01,4,91,Moderate Retention
U026858,2024-12-01,2026-07-01,19,577,High Retention
U026859,2025-07-01,2026-07-01,13,365,High Retention
U026860,2025-07-01,2026-07-01,11,365,High Retention
U026861,2026-04-01,2026-07-01,4,91,Moderate Retention
U026862,2025-08-01,2026-07-01,11,334,High Retention
U026863,2025-02-01,2026-07-01,15,515,High Retention
U026864,2026-02-01,2026-07-01,6,150,High Retention
U026865,2025-08-01,2026-07-01,12,334,High Retention
U026866,2024-12-01,2026-07-01,19,577,High Retention
U026867,2024-03-01,2026-07-01,23,852,High Retention
U026868,2025-11-01,2026-07-01,8,242,High Retention
U026869,2025-12-01,2026-07-01,8,212,High Retention
U026870,2024-11-01,2026-07-01,18,607,High Retention
U026871,2025-07-01,2026-07-01,12,365,High Retention
U026872,2025-10-01,2026-07-01,10,273,High Retention
U026873,2025-12-01,2026-07-01,8,212,High Retention
U026874,2026-05-01,2026-07-01,3,61,Moderate Retention
U026875,2025-07-01,2026-07-01,13,365,High Retention
U026876,2024-12-01,2026-07-01,18,577,High Retention
U026877,2025-03-01,2026-07-01,16,487,High Retention
U026878,2025-04-01,2026-07-01,12,456,High Retention
U026879,2024-07-01,2026-07-01,23,730,High Retention
U026880,2024-08-01,2026-07-01,22,699,High Retention
U026881,2024-07-01,2026-07-01,17,730,High Retention
U026882,2025-05-01,2026-07-01,15,426,High Retention
U026883,2025-02-01,2026-07-01,17,515,High Retention
U026884,2025-05-01,2026-07-01,15,426,High Retention
U026885,2024-03-01,2026-07-01,23,852,High Retention
U026886,2026-01-01,2026-07-01,7,181,High Retention
U026887,2026-03-01,2026-07-01,5,122,Moderate Retention
U026888,2025-12-01,2026-07-01,8,212,High Retention
U026889,2025-10-01,2026-07-01,10,273,High Retention
U026890,2025-02-01,2026-07-01,17,515,High Retention
U026891,2024-05-01,2026-07-01,23,791,High Retention
U026892,2024-06-01,2026-07-01,17,760,High Retention
U026893,2024-10-01,2026-07-01,19,638,High Retention
U026894,2024-08-01,2026-07-01,21,699,High Retention
U026895,2024-11-01,2026-07-01,19,607,High Retention
U026896,2025-05-01,2026-07-01,15,426,High Retention
U026897,2025-01-01,2026-07-01,18,546,High Retention
U026898,2026-06-01,2026-07-01,2,30,Low Retention
U026899,2024-04-01,2026-04-01,19,730,High Retention
U026900,2025-09-01,2026-07-01,11,303,High Retention
U026901,2024-07-01,2026-07-01,18,730,High Retention
U026902,2024-09-01,2026-07-01,18,668,High Retention
U026903,2025-02-01,2026-07-01,17,515,High Retention
U026904,2026-06-01,2026-07-01,2,30,Low Retention
U026905,2026-05-01,2026-07-01,3,61,Moderate Retention
U026906,2026-02-01,2026-07-01,6,150,High Retention
U026907,2024-05-01,2026-07-01,19,791,High Retention
U026908,2025-02-01,2026-07-01,16,515,High Retention
U026909,2026-01-01,2026-07-01,7,181,High Retention
U026910,2025-09-01,2026-07-01,11,303,High Retention
U026911,2024-12-01,2026-07-01,17,577,High Retention
U026912,2024-04-01,2026-07-01,24,821,High Retention
U026913,2025-03-01,2026-07-01,15,487,High Retention
U026914,2026-06-01,2026-07-01,2,30,Low Retention
U026915,2024-11-01,2026-07-01,18,607,High Retention
U026916,2024-06-01,2026-07-01,21,760,High Retention
U026917,2026-01-01,2026-07-01,7,181,High Retention
U026918,2026-02-01,2026-07-01,6,150,High Retention
U026919,2026-01-01,2026-07-01,7,181,High Retention
U026920,2025-03-01,2026-07-01,12,487,High Retention
U026921,2025-03-01,2026-07-01,13,487,High Retention
U026922,2025-11-01,2026-07-01,9,242,High Retention
U026923,2024-04-01,2026-07-01,22,821,High Retention
U026924,2024-11-01,2026-05-01,16,546,High Retention
U026925,2024-03-01,2026-07-01,23,852,High Retention
U026926,2025-05-01,2026-07-01,13,426,High Retention
U026927,2026-04-01,2026-07-01,4,91,Moderate Retention
U026928,2025-07-01,2026-07-01,12,365,High Retention
U026929,2024-03-01,2026-07-01,26,852,High Retention
U026930,2025-01-01,2026-07-01,18,546,High Retention
U026931,2025-07-01,2026-07-01,12,365,High Retention
U026932,2025-03-01,2026-07-01,15,487,High Retention
U026933,2025-03-01,2026-07-01,16,487,High Retention
U026934,2026-06-01,2026-07-01,2,30,Low Retention
U026935,2024-07-01,2026-07-01,16,730,High Retention
U026936,2025-02-01,2026-07-01,18,515,High Retention
U026937,2024-12-01,2026-07-01,20,577,High Retention
U026938,2024-07-01,2026-07-01,20,730,High Retention
U026939,2026-06-01,2026-07-01,2,30,Low Retention
U026940,2025-03-01,2026-07-01,16,487,High Retention
U026941,2025-04-01,2026-07-01,15,456,High Retention
U026942,2026-04-01,2026-07-01,4,91,Moderate Retention
U026943,2024-09-01,2026-07-01,19,668,High Retention
U026944,2024-10-01,2026-07-01,18,638,High Retention
U026945,2026-03-01,2026-07-01,5,122,Moderate Retention
U026946,2024-10-01,2026-07-01,18,638,High Retention
U026947,2025-03-01,2026-07-01,16,487,High Retention
U026948,2024-09-01,2026-07-01,21,668,High Retention
U026949,2024-09-01,2026-07-01,19,668,High Retention
U026950,2025-01-01,2026-07-01,17,546,High Retention
U026951,2024-08-01,2026-07-01,20,699,High Retention
U026952,2025-03-01,2026-07-01,17,487,High Retention
U026953,2026-01-01,2026-07-01,7,181,High Retention
U026954,2024-12-01,2026-07-01,15,577,High Retention
U026955,2024-09-01,2026-07-01,15,668,High Retention
U026956,2024-07-01,2026-07-01,19,730,High Retention
U026957,2025-02-01,2026-07-01,17,515,High Retention
U026958,2024-11-01,2026-07-01,17,607,High Retention
U026959,2025-01-01,2026-07-01,19,546,High Retention
U026960,2025-01-01,2026-07-01,16,546,High Retention
U026961,2025-06-01,2026-07-01,12,395,High Retention
U026962,2025-03-01,2026-07-01,15,487,High Retention
U026963,2024-08-01,2026-07-01,21,699,High Retention
U026964,2025-08-01,2026-07-01,12,334,High Retention
U026965,2025-06-01,2026-07-01,12,395,High Retention
U026966,2025-11-01,2026-07-01,9,242,High Retention
U026967,2025-12-01,2026-07-01,8,212,High Retention
U026968,2026-02-01,2026-07-01,6,150,High Retention
U026969,2025-10-01,2026-07-01,10,273,High Retention
U026970,2024-09-01,2026-07-01,21,668,High Retention
U026971,2024-05-01,2026-07-01,16,791,High Retention
U026972,2025-07-01,2026-07-01,12,365,High Retention
U026973,2024-08-01,2026-07-01,17,699,High Retention
U026974,2024-07-01,2026-07-01,22,730,High Retention
U026975,2025-09-01,2026-07-01,11,303,High Retention
U026976,2025-08-01,2026-07-01,10,334,High Retention
U026977,2024-06-01,2026-07-01,19,760,High Retention
U026978,2026-04-01,2026-07-01,4,91,Moderate Retention
U026979,2024-05-01,2026-07-01,18,791,High Retention
U026980,2026-03-01,2026-07-01,5,122,Moderate Retention
U026981,2026-01-01,2026-07-01,7,181,High Retention
U026982,2025-07-01,2026-07-01,13,365,High Retention
U026983,2024-11-01,2026-07-01,17,607,High Retention
U026984,2024-09-01,2026-07-01,17,668,High Retention
U026985,2025-05-01,2026-07-01,14,426,High Retention
U026986,2024-06-01,2026-07-01,19,760,High Retention
U026987,2025-12-01,2026-07-01,8,212,High Retention
U026988,2025-04-01,2026-07-01,11,456,High Retention
U026989,2025-05-01,2026-07-01,14,426,High Retention
U026990,2025-01-01,2026-07-01,17,546,High Retention
U026991,2024-05-01,2026-07-01,20,791,High Retention
U026992,2025-09-01,2026-07-01,9,303,High Retention
U026993,2025-09-01,2026-07-01,10,303,High Retention
U026994,2024-05-01,2026-07-01,17,791,High Retention
U026995,2024-11-01,2026-07-01,18,607,High Retention
U026996,2024-05-01,2026-07-01,23,791,High Retention
U026997,2024-12-01,2026-07-01,18,577,High Retention
U026998,2025-11-01,2026-07-01,8,242,High Retention
U026999,2025-06-01,2026-07-01,12,395,High Retention
U027000,2025-07-01,2026-07-01,12,365,High Retention
U027001,2025-07-01,2026-07-01,13,365,High Retention
U027002,2024-11-01,2026-07-01,18,607,High Retention
U027003,2025-01-01,2026-07-01,17,546,High Retention
U027004,2025-11-01,2026-07-01,9,242,High Retention
U027005,2025-10-01,2026-07-01,10,273,High Retention
U027006,2025-02-01,2026-07-01,17,515,High Retention
U027007,2025-11-01,2026-07-01,9,242,High Retention
U027008,2025-12-01,2026-07-01,8,212,High Retention
U027009,2025-03-01,2026-07-01,13,487,High Retention
U027010,2026-02-01,2026-07-01,6,150,High Retention
U027011,2024-06-01,2026-07-01,20,760,High Retention
U027012,2025-11-01,2026-07-01,9,242,High Retention
U027013,2025-06-01,2026-07-01,11,395,High Retention
U027014,2026-05-01,2026-07-01,3,61,Moderate Retention
U027015,2024-08-01,2026-07-01,21,699,High Retention
U027016,2024-05-01,2026-07-01,21,791,High Retention
U027017,2024-03-01,2026-07-01,16,852,High Retention
U027018,2024-06-01,2026-07-01,20,760,High Retention
U027019,2025-05-01,2026-07-01,14,426,High Retention
U027020,2026-01-01,2026-07-01,7,181,High Retention
U027021,2026-01-01,2026-07-01,7,181,High Retention
U027022,2025-11-01,2026-07-01,8,242,High Retention
U027023,2024-10-01,2026-07-01,16,638,High Retention
U027024,2025-02-01,2026-07-01,18,515,High Retention
U027025,2024-04-01,2026-07-01,21,821,High Retention
U027026,2025-05-01,2026-07-01,15,426,High Retention
U027027,2025-11-01,2026-07-01,9,242,High Retention
U027028,2024-08-01,2026-07-01,22,699,High Retention
U027029,2025-05-01,2026-07-01,14,426,High Retention
U027030,2024-12-01,2026-07-01,19,577,High Retention
U027031,2026-03-01,2026-07-01,5,122,Moderate Retention
U027032,2024-03-01,2026-07-01,21,852,High Retention
U027033,2025-10-01,2026-07-01,10,273,High Retention
U027034,2024-03-01,2026-07-01,19,852,High Retention
U027035,2025-03-01,2026-07-01,15,487,High Retention
U027036,2025-09-01,2026-07-01,11,303,High Retention
U027037,2025-03-01,2026-07-01,14,487,High Retention
U027038,2025-07-01,2026-07-01,11,365,High Retention
U027039,2025-09-01,2026-07-01,11,303,High Retention
U027040,2025-10-01,2026-07-01,9,273,High Retention
U027041,2024-02-01,2026-07-01,21,881,High Retention
U027042,2025-01-01,2026-07-01,16,546,High Retention
U027043,2025-05-01,2026-07-01,15,426,High Retention
U027044,2026-01-01,2026-07-01,7,181,High Retention
U027045,2025-07-01,2026-07-01,13,365,High Retention
U027046,2025-01-01,2026-07-01,16,546,High Retention
U027047,2026-01-01,2026-07-01,7,181,High Retention
U027048,2024-10-01,2026-07-01,20,638,High Retention
U027049,2026-02-01,2026-07-01,6,150,High Retention
U027050,2025-08-01,2026-07-01,12,334,High Retention
U027051,2026-01-01,2026-07-01,7,181,High Retention
U027052,2025-05-01,2026-07-01,15,426,High Retention
U027053,2025-12-01,2026-07-01,8,212,High Retention
U027054,2025-10-01,2026-07-01,10,273,High Retention
U027055,2025-04-01,2026-07-01,15,456,High Retention
U027056,2025-02-01,2026-07-01,18,515,High Retention
U027057,2025-04-01,2026-07-01,15,456,High Retention
U027058,2026-05-01,2026-07-01,3,61,Moderate Retention
U027059,2025-07-01,2026-07-01,12,365,High Retention
U027060,2025-04-01,2026-07-01,16,456,High Retention
U027061,2024-11-01,2026-07-01,18,607,High Retention
U027062,2024-01-01,2026-07-01,24,912,High Retention
U027063,2024-06-01,2026-07-01,19,760,High Retention
U027064,2025-06-01,2026-07-01,13,395,High Retention
U027065,2024-04-01,2026-07-01,18,821,High Retention
U027066,2025-11-01,2026-07-01,9,242,High Retention
U027067,2024-12-01,2026-07-01,18,577,High Retention
U027068,2025-04-01,2026-07-01,16,456,High Retention
U027069,2025-06-01,2026-07-01,13,395,High Retention
U027070,2024-11-01,2026-07-01,15,607,High Retention
U027071,2025-07-01,2026-07-01,13,365,High Retention
U027072,2025-06-01,2026-07-01,13,395,High Retention
U027073,2024-12-01,2026-07-01,17,577,High Retention
U027074,2025-09-01,2026-07-01,11,303,High Retention
U027075,2024-10-01,2026-07-01,20,638,High Retention
U027076,2025-07-01,2026-07-01,12,365,High Retention
U027077,2024-02-01,2026-07-01,20,881,High Retention
U027078,2025-01-01,2026-07-01,18,546,High Retention
U027079,2025-01-01,2026-07-01,18,546,High Retention
U027080,2024-12-01,2026-07-01,18,577,High Retention
U027081,2026-03-01,2026-07-01,5,122,Moderate Retention
U027082,2026-01-01,2026-07-01,7,181,High Retention
U027083,2025-10-01,2026-07-01,9,273,High Retention
U027084,2024-09-01,2026-07-01,17,668,High Retention
U027085,2025-02-01,2026-07-01,15,515,High Retention
U027086,2025-02-01,2026-07-01,18,515,High Retention
U027087,2025-10-01,2026-07-01,10,273,High Retention
U027088,2025-09-01,2026-07-01,11,303,High Retention
U027089,2024-06-01,2026-07-01,21,760,High Retention
U027090,2025-02-01,2026-07-01,17,515,High Retention
U027091,2025-07-01,2026-07-01,13,365,High Retention
U027092,2025-01-01,2026-07-01,18,546,High Retention
U027093,2024-03-01,2026-07-01,20,852,High Retention
U027094,2024-05-01,2026-07-01,20,791,High Retention
U027095,2026-06-01,2026-07-01,2,30,Low Retention
U027096,2025-05-01,2026-07-01,15,426,High Retention
U027097,2024-07-01,2026-07-01,19,730,High Retention
U027098,2026-06-01,2026-07-01,2,30,Low Retention
U027099,2026-05-01,2026-07-01,3,61,Moderate Retention
U027100,2026-02-01,2026-07-01,6,150,High Retention
U027101,2025-06-01,2026-07-01,12,395,High Retention
U027102,2025-12-01,2026-07-01,8,212,High Retention
U027103,2026-06-01,2026-07-01,2,30,Low Retention
U027104,2025-04-01,2026-07-01,13,456,High Retention
U027105,2026-06-01,2026-07-01,2,30,Low Retention
U027106,2026-01-01,2026-07-01,7,181,High Retention
U027107,2025-08-01,2026-07-01,12,334,High Retention
U027108,2026-04-01,2026-07-01,4,91,Moderate Retention
U027109,2025-01-01,2026-07-01,15,546,High Retention
U027110,2024-08-01,2026-07-01,20,699,High Retention
U027111,2026-05-01,2026-07-01,3,61,Moderate Retention
U027112,2025-04-01,2026-07-01,16,456,High Retention
U027113,2025-09-01,2026-07-01,11,303,High Retention
U027114,2026-02-01,2026-07-01,6,150,High Retention
U027115,2024-05-01,2026-07-01,22,791,High Retention
U027116,2026-01-01,2026-07-01,7,181,High Retention
U027117,2025-10-01,2026-07-01,10,273,High Retention
U027118,2026-03-01,2026-07-01,5,122,Moderate Retention
U027119,2024-08-01,2026-07-01,20,699,High Retention
U027120,2026-05-01,2026-07-01,3,61,Moderate Retention
U027121,2024-05-01,2026-07-01,22,791,High Retention
U027122,2024-10-01,2026-07-01,20,638,High Retention
U027123,2025-04-01,2026-07-01,15,456,High Retention
U027124,2025-06-01,2026-07-01,14,395,High Retention
U027125,2026-03-01,2026-07-01,5,122,Moderate Retention
U027126,2024-06-01,2026-07-01,22,760,High Retention
U027127,2026-05-01,2026-07-01,3,61,Moderate Retention
U027128,2025-05-01,2026-07-01,14,426,High Retention
U027129,2025-09-01,2026-07-01,11,303,High Retention
U027130,2024-03-01,2026-07-01,23,852,High Retention
U027131,2024-07-01,2026-07-01,20,730,High Retention
U027132,2025-02-01,2026-07-01,17,515,High Retention
U027133,2025-05-01,2026-07-01,14,426,High Retention
U027134,2025-05-01,2026-07-01,14,426,High Retention
U027135,2024-06-01,2026-07-01,21,760,High Retention
U027136,2025-10-01,2026-07-01,9,273,High Retention
U027137,2024-09-01,2026-07-01,17,668,High Retention
U027138,2024-08-01,2026-07-01,23,699,High Retention
U027139,2024-08-01,2026-07-01,20,699,High Retention
U027140,2026-03-01,2026-07-01,5,122,Moderate Retention
U027141,2025-09-01,2026-07-01,10,303,High Retention
U027142,2024-02-01,2026-07-01,24,881,High Retention
U027143,2024-06-01,2026-07-01,21,760,High Retention
U027144,2025-07-01,2026-07-01,13,365,High Retention
U027145,2025-09-01,2026-07-01,10,303,High Retention
U027146,2026-04-01,2026-07-01,4,91,Moderate Retention
U027147,2026-05-01,2026-07-01,3,61,Moderate Retention
U027148,2026-03-01,2026-07-01,5,122,Moderate Retention
U027149,2026-02-01,2026-07-01,6,150,High Retention
U027150,2025-04-01,2026-07-01,14,456,High Retention
U027151,2026-05-01,2026-07-01,3,61,Moderate Retention
U027152,2024-05-01,2026-07-01,22,791,High Retention
U027153,2025-07-01,2026-07-01,13,365,High Retention
U027154,2024-05-01,2026-07-01,23,791,High Retention
U027155,2025-12-01,2026-07-01,8,212,High Retention
U027156,2025-10-01,2026-07-01,10,273,High Retention
U027157,2026-06-01,2026-07-01,2,30,Low Retention
U027158,2024-04-01,2026-07-01,25,821,High Retention
U027159,2025-10-01,2026-07-01,10,273,High Retention
U027160,2024-04-01,2026-07-01,23,821,High Retention
U027161,2024-04-01,2026-07-01,21,821,High Retention
U027162,2025-03-01,2026-07-01,14,487,High Retention
U027163,2026-05-01,2026-07-01,3,61,Moderate Retention
U027164,2024-07-01,2026-07-01,19,730,High Retention
U027165,2024-11-01,2026-07-01,19,607,High Retention
U027166,2026-01-01,2026-07-01,6,181,High Retention
U027167,2026-06-01,2026-07-01,2,30,Low Retention
U027168,2025-05-01,2026-07-01,15,426,High Retention
U027169,2024-11-01,2026-07-01,13,607,High Retention
U027170,2026-02-01,2026-07-01,6,150,High Retention
U027171,2025-05-01,2026-07-01,15,426,High Retention
U027172,2024-12-01,2026-07-01,16,577,High Retention
U027173,2024-09-01,2026-07-01,19,668,High Retention
U027174,2026-04-01,2026-07-01,4,91,Moderate Retention
U027175,2025-02-01,2026-07-01,17,515,High Retention
U027176,2026-06-01,2026-07-01,2,30,Low Retention
U027177,2024-08-01,2026-07-01,20,699,High Retention
U027178,2025-06-01,2026-07-01,14,395,High Retention
U027179,2025-03-01,2026-07-01,15,487,High Retention
U027180,2024-07-01,2026-07-01,24,730,High Retention
U027181,2026-06-01,2026-07-01,2,30,Low Retention
U027182,2024-03-01,2026-07-01,24,852,High Retention
U027183,2024-02-01,2026-07-01,22,881,High Retention
U027184,2026-04-01,2026-07-01,4,91,Moderate Retention
U027185,2024-09-01,2026-07-01,22,668,High Retention
U027186,2025-04-01,2026-07-01,15,456,High Retention
U027187,2024-04-01,2026-07-01,24,821,High Retention
U027188,2024-07-01,2026-07-01,21,730,High Retention
U027189,2026-02-01,2026-07-01,6,150,High Retention
U027190,2025-01-01,2026-07-01,18,546,High Retention
U027191,2026-02-01,2026-07-01,6,150,High Retention
U027192,2026-04-01,2026-07-01,4,91,Moderate Retention
U027193,2026-06-01,2026-07-01,2,30,Low Retention
U027194,2026-05-01,2026-07-01,3,61,Moderate Retention
U027195,2025-01-01,2026-07-01,19,546,High Retention
U027196,2024-08-01,2026-07-01,16,699,High Retention
U027197,2025-12-01,2026-07-01,8,212,High Retention
U027198,2025-04-01,2026-07-01,14,456,High Retention
U027199,2024-05-01,2026-07-01,22,791,High Retention
U027200,2026-01-01,2026-07-01,7,181,High Retention
U027201,2026-03-01,2026-07-01,5,122,Moderate Retention
U027202,2025-11-01,2026-07-01,9,242,High Retention
U027203,2025-03-01,2026-07-01,15,487,High Retention
U027204,2025-08-01,2026-07-01,12,334,High Retention
U027205,2024-05-01,2026-07-01,24,791,High Retention
U027206,2026-01-01,2026-07-01,7,181,High Retention
U027207,2026-03-01,2026-07-01,5,122,Moderate Retention
U027208,2026-01-01,2026-07-01,7,181,High Retention
U027209,2025-02-01,2026-07-01,14,515,High Retention
U027210,2025-07-01,2026-07-01,13,365,High Retention
U027211,2024-02-01,2026-07-01,26,881,High Retention
U027212,2025-04-01,2026-07-01,15,456,High Retention
U027213,2025-06-01,2026-07-01,14,395,High Retention
U027214,2026-01-01,2026-07-01,7,181,High Retention
U027215,2026-03-01,2026-07-01,5,122,Moderate Retention
U027216,2025-11-01,2026-07-01,9,242,High Retention
U027217,2024-07-01,2026-07-01,20,730,High Retention
U027218,2024-07-01,2026-07-01,24,730,High Retention
U027219,2026-03-01,2026-07-01,5,122,Moderate Retention
U027220,2025-04-01,2026-07-01,14,456,High Retention
U027221,2026-01-01,2026-07-01,7,181,High Retention
U027222,2025-07-01,2026-07-01,9,365,High Retention
U027223,2024-05-01,2026-07-01,21,791,High Retention
U027224,2026-05-01,2026-07-01,3,61,Moderate Retention
U027225,2026-03-01,2026-07-01,5,122,Moderate Retention
U027226,2025-03-01,2026-07-01,15,487,High Retention
U027227,2024-10-01,2026-07-01,20,638,High Retention
U027228,2024-09-01,2026-07-01,16,668,High Retention
U027229,2026-01-01,2026-07-01,7,181,High Retention
U027230,2024-09-01,2026-07-01,18,668,High Retention
U027231,2025-07-01,2026-07-01,11,365,High Retention
U027232,2026-05-01,2026-07-01,3,61,Moderate Retention
U027233,2025-05-01,2026-07-01,15,426,High Retention
U027234,2025-05-01,2026-07-01,13,426,High Retention
U027235,2025-02-01,2026-07-01,17,515,High Retention
U027236,2024-08-01,2026-07-01,19,699,High Retention
U027237,2024-10-01,2026-07-01,16,638,High Retention
U027238,2025-02-01,2026-07-01,15,515,High Retention
U027239,2025-03-01,2026-07-01,15,487,High Retention
U027240,2024-02-01,2026-07-01,21,881,High Retention
U027241,2026-02-01,2026-07-01,6,150,High Retention
U027242,2024-01-01,2026-07-01,17,912,High Retention
U027243,2024-08-01,2026-07-01,17,699,High Retention
U027244,2024-11-01,2026-07-01,20,607,High Retention
U027245,2026-05-01,2026-07-01,3,61,Moderate Retention
U027246,2025-10-01,2026-07-01,10,273,High Retention
U027247,2024-06-01,2026-07-01,22,760,High Retention
U027248,2025-11-01,2026-07-01,9,242,High Retention
U027249,2025-05-01,2026-07-01,14,426,High Retention
U027250,2024-01-01,2026-07-01,23,912,High Retention
U027251,2025-02-01,2026-07-01,17,515,High Retention
U027252,2025-09-01,2026-07-01,11,303,High Retention
U027253,2025-03-01,2026-07-01,15,487,High Retention
U027254,2025-12-01,2026-07-01,8,212,High Retention
U027255,2026-06-01,2026-07-01,2,30,Low Retention
U027256,2024-08-01,2026-07-01,22,699,High Retention
U027257,2025-06-01,2026-07-01,13,395,High Retention
U027258,2024-06-01,2026-06-01,18,730,High Retention
U027259,2025-01-01,2026-07-01,17,546,High Retention
U027260,2025-10-01,2026-07-01,10,273,High Retention
U027261,2025-03-01,2026-07-01,17,487,High Retention
U027262,2025-06-01,2026-07-01,12,395,High Retention
U027263,2025-04-01,2026-07-01,16,456,High Retention
U027264,2025-01-01,2026-07-01,16,546,High Retention
U027265,2025-11-01,2026-07-01,9,242,High Retention
U027266,2025-06-01,2026-07-01,11,395,High Retention
U027267,2024-09-01,2026-07-01,20,668,High Retention
U027268,2026-01-01,2026-07-01,7,181,High Retention
U027269,2025-11-01,2026-07-01,9,242,High Retention
U027270,2024-04-01,2026-07-01,26,821,High Retention
U027271,2025-08-01,2026-07-01,12,334,High Retention
U027272,2025-05-01,2026-07-01,13,426,High Retention
U027273,2025-08-01,2026-07-01,10,334,High Retention
U027274,2024-10-01,2026-07-01,18,638,High Retention
U027275,2024-04-01,2026-07-01,22,821,High Retention
U027276,2024-11-01,2026-07-01,15,607,High Retention
U027277,2025-04-01,2026-07-01,16,456,High Retention
U027278,2025-12-01,2026-07-01,8,212,High Retention
U027279,2024-12-01,2026-07-01,17,577,High Retention
U027280,2025-09-01,2026-07-01,10,303,High Retention
U027281,2025-10-01,2026-07-01,10,273,High Retention
U027282,2026-04-01,2026-07-01,4,91,Moderate Retention
U027283,2025-12-01,2026-07-01,8,212,High Retention
U027284,2024-12-01,2026-07-01,19,577,High Retention
U027285,2025-02-01,2026-07-01,15,515,High Retention
U027286,2025-04-01,2026-07-01,14,456,High Retention
U027287,2024-10-01,2026-07-01,20,638,High Retention
U027288,2024-07-01,2026-07-01,21,730,High Retention
U027289,2025-06-01,2026-07-01,13,395,High Retention
U027290,2026-02-01,2026-07-01,6,150,High Retention
U027291,2025-03-01,2026-07-01,13,487,High Retention
U027292,2025-08-01,2026-07-01,11,334,High Retention
U027293,2025-08-01,2026-07-01,12,334,High Retention
U027294,2026-04-01,2026-07-01,4,91,Moderate Retention
U027295,2025-06-01,2026-07-01,13,395,High Retention
U027296,2025-08-01,2026-07-01,12,334,High Retention
U027297,2026-04-01,2026-07-01,4,91,Moderate Retention
U027298,2024-06-01,2026-07-01,20,760,High Retention
U027299,2024-06-01,2026-07-01,21,760,High Retention
U027300,2025-06-01,2026-07-01,14,395,High Retention
U027301,2026-03-01,2026-07-01,5,122,Moderate Retention
U027302,2026-05-01,2026-07-01,3,61,Moderate Retention
U027303,2025-02-01,2026-07-01,16,515,High Retention
U027304,2024-07-01,2026-07-01,24,730,High Retention
U027305,2025-10-01,2026-07-01,10,273,High Retention
U027306,2024-11-01,2026-07-01,17,607,High Retention
U027307,2024-07-01,2026-07-01,19,730,High Retention
U027308,2025-08-01,2026-07-01,12,334,High Retention
U027309,2026-01-01,2026-07-01,7,181,High Retention
U027310,2025-06-01,2026-07-01,14,395,High Retention
U027311,2024-11-01,2026-07-01,16,607,High Retention
U027312,2024-07-01,2026-07-01,16,730,High Retention
U027313,2026-04-01,2026-07-01,4,91,Moderate Retention
U027314,2024-07-01,2026-07-01,17,730,High Retention
U027315,2025-09-01,2026-07-01,10,303,High Retention
U027316,2024-06-01,2026-07-01,20,760,High Retention
U027317,2025-04-01,2026-07-01,16,456,High Retention
U027318,2025-05-01,2026-07-01,15,426,High Retention
U027319,2026-01-01,2026-07-01,7,181,High Retention
U027320,2026-04-01,2026-07-01,4,91,Moderate Retention
U027321,2026-03-01,2026-07-01,5,122,Moderate Retention
U027322,2025-04-01,2026-07-01,16,456,High Retention
U027323,2025-05-01,2026-07-01,13,426,High Retention
U027324,2025-02-01,2026-07-01,17,515,High Retention
U027325,2024-07-01,2026-07-01,20,730,High Retention
U027326,2024-07-01,2026-07-01,22,730,High Retention
U027327,2024-06-01,2026-07-01,25,760,High Retention
U027328,2026-03-01,2026-07-01,5,122,Moderate Retention
U027329,2025-10-01,2026-07-01,8,273,High Retention
U027330,2026-06-01,2026-07-01,2,30,Low Retention
U027331,2024-11-01,2026-07-01,19,607,High Retention
U027332,2025-10-01,2026-07-01,10,273,High Retention
U027333,2024-03-01,2026-07-01,25,852,High Retention
U027334,2025-04-01,2026-07-01,14,456,High Retention
U027335,2025-01-01,2026-07-01,16,546,High Retention
U027336,2026-04-01,2026-07-01,4,91,Moderate Retention
U027337,2025-02-01,2026-07-01,17,515,High Retention
U027338,2025-04-01,2026-07-01,13,456,High Retention
U027339,2026-03-01,2026-07-01,5,122,Moderate Retention
U027340,2024-11-01,2026-07-01,19,607,High Retention
U027341,2026-04-01,2026-07-01,4,91,Moderate Retention
U027342,2024-07-01,2026-07-01,17,730,High Retention
U027343,2026-02-01,2026-07-01,6,150,High Retention
U027344,2024-05-01,2026-07-01,21,791,High Retention
U027345,2025-06-01,2026-07-01,13,395,High Retention
U027346,2025-02-01,2026-07-01,16,515,High Retention
U027347,2024-04-01,2026-07-01,27,821,High Retention
U027348,2025-01-01,2026-07-01,15,546,High Retention
U027349,2024-05-01,2026-07-01,19,791,High Retention
U027350,2024-08-01,2026-07-01,18,699,High Retention
